//Version: PianoRoll_v170101
P1-1-1	0.000000	0.500000	D4	80	80	0
P1-1-2	0.500000	2.500000	G5	80	80	0
P1-1-3	2.500000	6.500000	A4	80	80	0
P1-1-4	6.500000	8.500000	E5	80	80	0
P1-1-5	8.500000	9.500000	G4	80	80	0
P1-2-1	9.500000	10.500000	D5	80	80	0
P1-2-2	10.500000	12.500000	F#4	80	80	0
P1-2-3	12.500000	14.500000	D5	80	80	0
P1-2-4	14.500000	15.500000	E5	80	80	0
P1-3-1	15.500000	16.500000	E5	80	80	0
P1-3-2	16.500000	18.500000	E5	80	80	0
P1-3-3	18.500000	20.500000	C#5	80	80	0
P1-3-4	20.500000	24.500000	D5	80	80	0
P1-4-1	24.500000	25.500000	D5	80	80	0
P1-4-2	25.500000	26.500000	E5	80	80	0
P1-5-1	26.500000	30.500000	A5	80	80	0
P1-5-2	30.500000	31.500000	G5	80	80	0
P1-5-3	31.500000	33.500000	F#5	80	80	0
P1-6-1	33.500000	37.500000	G3	80	80	0
P1-6-2	37.500000	39.500000	G3	80	80	0
P1-8-1	43.500000	47.500000	G5	80	80	0
P1-8-2	47.500000	48.500000	F#5	80	80	0
P1-8-3	48.500000	49.500000	G5	80	80	0
P1-8-4	49.500000	50.500000	E5	80	80	0
P1-8-5	50.500000	52.500000	D5	80	80	0
P1-9-1	52.500000	56.500000	A5	80	80	0
P1-9-2	56.500000	64.500000	D4	80	80	0
P1-10-1	64.500000	66.500000	D4	80	80	0
P1-10-2	66.500000	68.500000	A5	80	80	0
P1-10-3	68.500000	72.500000	B5	80	80	0
P1-10-4	72.500000	76.500000	G5	80	80	0
P1-10-5	76.500000	80.500000	G5	80	80	0
P1-10-6	80.500000	82.500000	A5	80	80	0
P1-11-1	82.500000	86.500000	D5	80	80	0
P1-11-2	86.500000	90.500000	G5	80	80	0
P1-11-3	90.500000	94.500000	D5	80	80	0
P1-11-4	94.500000	95.500000	F#5	80	80	0
P1-11-5	95.500000	103.500000	F#5	80	80	0
P1-11-6	103.500000	111.500000	E5	80	80	0
P1-11-7	111.500000	113.500000	D5	80	80	0
P1-11-8	113.500000	117.500000	E5	80	80	0
P1-11-9	117.500000	118.500000	A4	80	80	0
P1-11-10	118.500000	118.620000	D4	80	80	0
P1-12-1	118.620000	118.740000	D4	80	80	0
P1-12-2	118.740000	119.740000	D5	80	80	0
P1-12-3	119.740000	123.740000	G4	80	80	0
P1-12-4	123.740000	127.740000	A4	80	80	0
P1-12-5	127.740000	127.860000	D4	80	80	0
P1-12-6	127.860000	127.980000	D4	80	80	0
P1-12-7	127.980000	129.980000	F#4	80	80	0
P1-12-8	129.980000	137.980000	E5	80	80	0
P1-13-1	137.980000	138.980000	D5	80	80	0
P1-14-1	138.980000	139.980000	G4	80	80	0
P1-14-2	139.980000	143.980000	G4	80	80	0
P1-14-3	143.980000	151.980000	E5	80	80	0
P1-14-4	151.980000	159.980000	B5	80	80	0
P1-14-5	159.980000	160.220000	D5	80	80	0
P1-14-6	160.220000	160.460000	B4	80	80	0
P1-15-1	160.460000	162.460000	C5	80	80	0
P1-15-2	162.460000	163.460000	A4	80	80	0
P1-16-1	163.460000	163.580000	C6	80	80	0
P1-16-2	163.580000	163.700000	B5	80	80	0
P1-16-3	163.700000	163.820000	D4	80	80	0
P1-16-4	163.820000	163.940000	G5	80	80	0
P1-16-5	163.940000	164.060000	D4	80	80	0
P1-16-6	164.060000	164.300000	E5	80	80	0
P1-17-1	164.300000	164.420000	G5	80	80	0
P1-17-2	164.420000	168.420000	D5	80	80	0
P1-17-3	168.420000	169.420000	C5	80	80	0
P1-17-4	169.420000	171.420000	D5	80	80	0
P1-17-5	171.420000	171.660000	D5	80	80	0
P1-17-6	171.660000	172.660000	B4	80	80	0
P1-17-7	172.660000	180.660000	E5	80	80	0
P1-17-8	180.660000	182.660000	C5	80	80	0
P1-18-1	182.660000	186.660000	E5	80	80	0
P1-18-2	186.660000	186.900000	G4	80	80	0
P1-18-3	186.900000	194.900000	E5	80	80	0
P1-19-1	194.900000	196.900000	E4	80	80	0
P1-19-2	196.900000	200.900000	G4	80	80	0
P1-19-3	200.900000	201.140000	D4	80	80	0
P1-19-4	201.140000	201.380000	B4	80	80	0
P1-19-5	201.380000	202.380000	G4	80	80	0
P1-20-1	202.380000	202.620000	B5	80	80	0
P1-20-2	202.620000	202.860000	E5	80	80	0
P1-20-3	202.860000	206.860000	D5	80	80	0
P1-20-4	206.860000	207.860000	A4	80	80	0
P1-20-5	207.860000	208.100000	D4	80	80	0
P1-20-6	208.100000	208.340000	F#5	80	80	0
P1-20-7	208.340000	212.340000	C5	80	80	0
P1-20-8	212.340000	212.580000	G5	80	80	0
P1-20-9	212.580000	214.580000	B4	80	80	0
P1-20-10	214.580000	215.580000	G4	80	80	0
P1-20-11	215.580000	217.580000	B4	80	80	0
P1-20-12	217.580000	218.580000	G4	80	80	0
P1-20-13	218.580000	219.080000	A4	80	80	0
P1-20-14	219.080000	219.580000	F#4	80	80	0
P1-20-15	219.580000	223.580000	G4	80	80	0
P1-20-16	223.580000	225.580000	A4	80	80	0
P1-21-1	225.580000	225.820000	C5	80	80	0
P1-21-2	225.820000	227.820000	B4	80	80	0
P1-21-3	227.820000	229.820000	D5	80	80	0
P1-21-4	229.820000	231.820000	C5	80	80	0
P1-21-5	231.820000	233.820000	B4	80	80	0
P1-21-6	233.820000	234.060000	D3	80	80	0
P1-21-7	234.060000	235.060000	D4	80	80	0
P1-22-1	235.060000	235.560000	B3	80	80	0
P1-22-2	235.560000	235.800000	G3	80	80	0
P1-22-3	235.800000	236.800000	E4	80	80	0
P1-22-4	236.800000	240.800000	D4	80	80	0
P1-22-5	240.800000	241.800000	C4	80	80	0
P1-22-6	241.800000	242.300000	B3	80	80	0
P1-23-1	242.300000	243.300000	B3	80	80	0
P1-23-2	243.300000	245.300000	D3	80	80	0
P1-23-3	245.300000	246.300000	A3	80	80	0
P1-23-4	246.300000	247.300000	D3	80	80	0
P1-24-1	247.300000	248.300000	D3	80	80	0
P1-24-2	248.300000	249.300000	D3	80	80	0
P1-24-3	249.300000	250.300000	A3	80	80	0
P1-24-4	250.300000	250.540000	D3	80	80	0
P1-24-5	250.540000	251.040000	C4	80	80	0
P1-24-6	251.040000	251.280000	D3	80	80	0
P1-24-7	251.280000	252.280000	D4	80	80	0
P1-24-8	252.280000	252.520000	D3	80	80	0
P1-24-9	252.520000	253.520000	B3	80	80	0
P1-25-1	253.520000	253.760000	D3	80	80	0
P1-26-1	253.760000	254.760000	B3	80	80	0
P1-26-2	254.760000	255.000000	D3	80	80	0
P1-26-3	255.000000	256.000000	A3	80	80	0
P1-26-4	256.000000	256.240000	D3	80	80	0
P1-26-5	256.240000	256.740000	C4	80	80	0
P1-26-6	256.740000	256.980000	D3	80	80	0
P1-26-7	256.980000	257.480000	B3	80	80	0
P1-26-8	257.480000	257.720000	G3	80	80	0
P1-26-9	257.720000	258.220000	B3	80	80	0
P1-27-1	258.220000	259.220000	A3	80	80	0
P1-27-2	259.220000	259.460000	C3	80	80	0
P1-27-3	259.460000	259.960000	C#2	80	80	0
