//Version: PianoRoll_v170101
P1-1-1	0.000000	0.240000	C2	80	80	0
P1-1-2	0.240000	0.480000	C2	80	80	0
P1-1-3	0.480000	0.720000	E3	80	80	0
P1-1-4	0.720000	0.960000	G2	80	80	0
P1-1-5	0.960000	1.200000	E3	80	80	0
P1-1-6	1.200000	1.440000	C2	80	80	0
P1-1-7	1.440000	1.680000	G2	80	80	0
P1-1-8	1.680000	1.920000	G2	80	80	0
P1-1-9	1.920000	2.160000	E3	80	80	0
P1-1-10	2.160000	2.400000	C2	80	80	0
P1-1-11	2.400000	2.640000	C3	80	80	0
P1-1-12	2.640000	2.880000	G2	80	80	0
P1-1-13	2.880000	3.120000	C2	80	80	0
P1-1-14	3.120000	3.360000	C3	80	80	0
P1-1-15	3.360000	3.600000	E3	80	80	0
P1-1-16	3.600000	3.840000	G2	80	80	0
P1-1-17	3.840000	4.080000	E3	80	80	0
P1-1-18	4.080000	4.320000	C2	80	80	0
P1-1-19	4.320000	4.560000	C3	80	80	0
P1-1-20	4.560000	4.800000	E3	80	80	0
P1-1-21	4.800000	5.040000	C2	80	80	0
P1-1-22	5.040000	5.280000	G2	80	80	0
P1-1-23	5.280000	5.520000	C3	80	80	0
P1-1-24	5.520000	5.760000	G2	80	80	0
P1-1-25	5.760000	6.000000	E3	80	80	0
P1-1-26	6.000000	6.240000	C3	80	80	0
P1-1-27	6.240000	6.480000	C2	80	80	0
P1-1-28	6.480000	6.720000	G2	80	80	0
P1-1-29	6.720000	6.960000	E3	80	80	0
P1-1-30	6.960000	7.200000	C2	80	80	0
P1-1-31	7.200000	7.440000	C3	80	80	0
P1-1-32	7.440000	7.680000	G2	80	80	0
P1-1-33	7.680000	7.920000	C3	80	80	0
P1-1-34	7.920000	8.160000	E3	80	80	0
P1-1-35	8.160000	8.400000	C2	80	80	0
P1-1-36	8.400000	8.640000	C2	80	80	0
P1-1-37	8.640000	8.880000	E3	80	80	0
P1-1-38	8.880000	9.120000	G2	80	80	0
P1-1-39	9.120000	9.360000	C3	80	80	0
P1-1-40	9.360000	9.600000	G2	80	80	0
P1-1-41	9.600000	9.840000	E3	80	80	0
P1-1-42	9.840000	10.080000	C2	80	80	0
P1-1-43	10.080000	10.320000	C3	80	80	0
P1-1-44	10.320000	10.560000	G2	80	80	0
P1-1-45	10.560000	10.800000	E3	80	80	0
P1-1-46	10.800000	11.040000	C2	80	80	0
P1-1-47	11.040000	11.280000	C3	80	80	0
P1-2-1	11.280000	11.520000	G2	80	80	0
P1-2-2	11.520000	11.760000	C2	80	80	0
P1-2-3	11.760000	12.000000	E3	80	80	0
P1-2-4	12.000000	12.240000	C3	80	80	0
P1-2-5	12.240000	12.480000	F#3	80	80	0
P1-2-6	12.480000	12.720000	C2	80	80	0
P1-2-7	12.720000	12.960000	D3	80	80	0
P1-2-8	12.960000	13.200000	A2	80	80	0
P1-2-9	13.200000	13.440000	F#3	80	80	0
P1-2-10	13.440000	13.680000	A2	80	80	0
P1-2-11	13.680000	13.920000	C2	80	80	0
P1-2-12	13.920000	14.160000	D3	80	80	0
P1-2-13	14.160000	15.160000	G3	80	80	0
P1-2-14	15.160000	16.160000	D3	80	80	0
P1-2-15	16.160000	16.400000	G2	80	80	0
P1-2-16	16.400000	16.640000	B1	80	80	0
P1-2-17	16.640000	16.880000	G2	80	80	0
P1-2-18	16.880000	17.120000	B1	80	80	0
P1-2-19	17.120000	17.360000	G2	80	80	0
P1-2-20	17.360000	17.600000	B1	80	80	0
P1-2-21	17.600000	17.840000	G2	80	80	0
P1-2-22	17.840000	18.080000	B1	80	80	0
P1-2-23	18.080000	18.200000	B3	80	80	0
P1-2-24	18.200000	18.320000	A3	80	80	0
P1-2-25	18.320000	18.440000	G3	80	80	0
P1-2-26	18.440000	18.680000	G2	80	80	0
P1-2-27	18.680000	18.920000	B1	80	80	0
P1-2-28	18.920000	19.160000	G2	80	80	0
P1-2-29	19.160000	19.400000	B1	80	80	0
P1-2-30	19.400000	19.640000	G2	80	80	0
P1-2-31	19.640000	19.880000	B1	80	80	0
P1-2-32	19.880000	20.120000	G2	80	80	0
P1-2-33	20.120000	20.360000	B1	80	80	0
P1-2-34	20.360000	20.480000	C#6	80	80	0
P1-2-35	20.480000	20.720000	G2	80	80	0
P1-2-36	20.720000	20.960000	B1	80	80	0
P1-2-37	20.960000	21.460000	D6	80	80	0
P1-2-38	21.460000	21.700000	G2	80	80	0
P1-2-39	21.700000	21.940000	B1	80	80	0
P1-3-1	21.940000	22.180000	G2	80	80	0
P1-3-2	22.180000	22.420000	B1	80	80	0
P1-3-3	22.420000	22.540000	C6	80	80	0
P1-3-4	22.540000	22.660000	G2	80	80	0
P1-3-5	22.660000	22.780000	B5	80	80	0
P1-3-6	22.780000	23.020000	B1	80	80	0
P1-3-7	23.020000	23.140000	A5	80	80	0
P1-3-8	23.140000	23.260000	G2	80	80	0
P1-3-9	23.260000	23.500000	B1	80	80	0
P1-3-10	23.500000	23.740000	G5	80	80	0
P1-3-11	23.740000	23.980000	G2	80	80	0
P1-3-12	23.980000	24.220000	B1	80	80	0
P1-3-13	24.220000	24.460000	G2	80	80	0
P1-3-14	24.460000	24.700000	B1	80	80	0
P1-3-15	24.700000	24.940000	G2	80	80	0
P1-3-16	24.940000	25.180000	B1	80	80	0
P1-3-17	25.180000	25.420000	D3	80	80	0
P1-3-18	25.420000	25.660000	F2	80	80	0
P1-3-19	25.660000	25.900000	A#2	80	80	0
P1-3-20	25.900000	26.140000	A#1	80	80	0
P1-3-21	26.140000	26.380000	F2	80	80	0
P1-3-22	26.380000	26.620000	A#1	80	80	0
P1-3-23	26.620000	26.860000	A#2	80	80	0
P1-3-24	26.860000	27.100000	D3	80	80	0
P1-3-25	27.100000	27.340000	D3	80	80	0
P1-3-26	27.340000	27.580000	A#1	80	80	0
P1-3-27	27.580000	27.820000	A#2	80	80	0
P1-3-28	27.820000	28.060000	F2	80	80	0
P1-3-29	28.060000	28.300000	F2	80	80	0
P1-3-30	28.300000	28.540000	A#2	80	80	0
P1-3-31	28.540000	28.780000	A#1	80	80	0
P1-3-32	28.780000	29.020000	D3	80	80	0
P1-3-33	29.020000	29.260000	A#1	80	80	0
P1-3-34	29.260000	29.500000	F2	80	80	0
P1-3-35	29.500000	29.740000	D3	80	80	0
P1-3-36	29.740000	29.980000	A#2	80	80	0
P1-3-37	29.980000	30.220000	A#1	80	80	0
P1-3-38	30.220000	30.460000	F2	80	80	0
P1-3-39	30.460000	30.700000	A#2	80	80	0
P1-3-40	30.700000	30.940000	D3	80	80	0
P1-4-1	30.940000	31.180000	A#1	80	80	0
P1-4-2	31.180000	31.420000	F2	80	80	0
P1-4-3	31.420000	31.660000	D3	80	80	0
P1-4-4	31.660000	31.900000	A#2	80	80	0
P1-4-5	31.900000	32.140000	A#1	80	80	0
P1-4-6	32.140000	32.380000	F2	80	80	0
P1-4-7	32.380000	32.620000	A#2	80	80	0
P1-4-8	32.620000	32.860000	D3	80	80	0
P1-4-9	32.860000	33.100000	F2	80	80	0
P1-4-10	33.100000	33.340000	A#1	80	80	0
P1-4-11	33.340000	33.580000	D3	80	80	0
P1-4-12	33.580000	33.820000	A#2	80	80	0
P1-4-13	33.820000	34.060000	A#2	80	80	0
P1-4-14	34.060000	34.300000	A#1	80	80	0
P1-4-15	34.300000	34.540000	D3	80	80	0
P1-4-16	34.540000	34.780000	F2	80	80	0
P1-4-17	34.780000	35.020000	D3	80	80	0
P1-4-18	35.020000	35.260000	A#1	80	80	0
P1-4-19	35.260000	35.500000	A#2	80	80	0
P1-4-20	35.500000	35.740000	F2	80	80	0
P1-4-21	35.740000	35.980000	A#2	80	80	0
P1-4-22	35.980000	36.220000	F2	80	80	0
P1-4-23	36.220000	36.460000	D3	80	80	0
P1-4-24	36.460000	36.700000	A#1	80	80	0
P1-4-25	36.700000	36.940000	A#1	80	80	0
P1-4-26	36.940000	37.180000	F2	80	80	0
P1-4-27	37.180000	37.420000	A#2	80	80	0
P1-4-28	37.420000	37.660000	D3	80	80	0
P1-4-29	37.660000	37.900000	F2	80	80	0
P1-4-30	37.900000	38.140000	A#2	80	80	0
P1-4-31	38.140000	38.380000	A#1	80	80	0
P1-4-32	38.380000	38.620000	D3	80	80	0
P1-4-33	38.620000	38.740000	E3	80	80	0
P1-4-34	38.740000	38.980000	A#1	80	80	0
P1-4-35	38.980000	39.220000	G2	80	80	0
P1-4-36	39.220000	39.460000	C3	80	80	0
P1-4-37	39.460000	39.580000	G2	80	80	0
P1-4-38	39.580000	39.700000	E3	80	80	0
P1-4-39	39.700000	39.940000	A#1	80	80	0
P1-4-40	39.940000	40.180000	C3	80	80	0
P1-4-41	40.180000	41.180000	F3	80	80	0
P1-4-42	41.180000	42.180000	C3	80	80	0
P1-4-43	42.180000	42.420000	A1	80	80	0
P1-4-44	42.420000	42.660000	F2	80	80	0
P1-4-45	42.660000	42.900000	F2	80	80	0
P1-4-46	42.900000	43.140000	A1	80	80	0
P1-4-47	43.140000	43.380000	F2	80	80	0
P1-4-48	43.380000	43.620000	A1	80	80	0
P1-4-49	43.620000	43.860000	F2	80	80	0
P1-4-50	43.860000	44.100000	A1	80	80	0
P1-4-51	44.100000	44.220000	A3	80	80	0
P1-4-52	44.220000	44.340000	G3	80	80	0
P1-4-53	44.340000	44.460000	F3	80	80	0
P1-4-54	44.460000	44.700000	F2	80	80	0
P1-4-55	44.700000	44.940000	A1	80	80	0
P1-5-1	44.940000	45.180000	F2	80	80	0
P1-5-2	45.180000	45.420000	A1	80	80	0
P1-5-3	45.420000	45.660000	F2	80	80	0
P1-5-4	45.660000	45.900000	A1	80	80	0
P1-5-5	45.900000	46.140000	A1	80	80	0
P1-5-6	46.140000	46.380000	F2	80	80	0
P1-5-7	46.380000	46.500000	B5	80	80	0
P1-5-8	46.500000	46.740000	G#1	80	80	0
P1-5-9	46.740000	46.980000	F2	80	80	0
P1-5-10	46.980000	47.480000	C6	80	80	0
P1-5-11	47.480000	47.720000	F2	80	80	0
P1-5-12	47.720000	47.960000	G#1	80	80	0
P1-5-13	47.960000	48.200000	G#1	80	80	0
P1-5-14	48.200000	48.440000	F2	80	80	0
P1-5-15	48.440000	48.560000	A#5	80	80	0
P1-5-16	48.560000	48.680000	G#5	80	80	0
P1-5-17	48.680000	48.800000	F2	80	80	0
P1-5-18	48.800000	48.920000	G#1	80	80	0
P1-5-19	48.920000	49.040000	G5	80	80	0
P1-5-20	49.040000	49.280000	F5	80	80	0
P1-5-21	49.280000	49.520000	G#1	80	80	0
P1-5-22	49.520000	49.760000	F2	80	80	0
P1-5-23	49.760000	50.000000	F2	80	80	0
P1-5-24	50.000000	50.240000	G#1	80	80	0
P1-5-25	50.240000	50.480000	G#1	80	80	0
P1-5-26	50.480000	50.720000	F2	80	80	0
P1-5-27	50.720000	50.960000	F2	80	80	0
P1-5-28	50.960000	51.200000	G#1	80	80	0
P1-5-29	51.200000	51.320000	E6	80	80	0
P1-5-30	51.320000	51.560000	F2	80	80	0
P1-5-31	51.560000	52.560000	F6	80	80	0
P1-5-32	52.560000	52.800000	G1	80	80	0
P1-5-33	52.800000	53.040000	F2	80	80	0
P1-5-34	53.040000	53.280000	G1	80	80	0
P1-5-35	53.280000	53.520000	F2	80	80	0
P1-5-36	53.520000	53.760000	G1	80	80	0
P1-6-1	53.760000	54.000000	F2	80	80	0
P1-6-2	54.000000	54.240000	G1	80	80	0
P1-6-3	54.240000	54.480000	G1	80	80	0
P1-6-4	54.480000	54.720000	F2	80	80	0
P1-6-5	54.720000	54.960000	F2	80	80	0
P1-6-6	54.960000	55.200000	G#1	80	80	0
P1-6-7	55.200000	55.320000	F6	80	80	0
P1-6-8	55.320000	55.440000	D#6	80	80	0
P1-6-9	55.440000	55.680000	G#1	80	80	0
P1-6-10	55.680000	55.920000	F2	80	80	0
P1-6-11	55.920000	56.040000	D6	80	80	0
P1-6-12	56.040000	56.160000	C6	80	80	0
P1-6-13	56.160000	56.400000	F2	80	80	0
P1-6-14	56.400000	56.520000	B5	80	80	0
P1-6-15	56.520000	56.760000	G1	80	80	0
P1-6-16	56.760000	56.880000	C6	80	80	0
P1-6-17	56.880000	57.120000	G1	80	80	0
P1-6-18	57.120000	57.240000	D6	80	80	0
P1-6-19	57.240000	57.480000	F2	80	80	0
P1-6-20	57.480000	57.600000	D#6	80	80	0
P1-6-21	57.600000	57.840000	F2	80	80	0
P1-6-22	57.840000	57.960000	F6	80	80	0
P1-6-23	57.960000	58.200000	G#1	80	80	0
P1-6-24	58.200000	58.320000	D#6	80	80	0
P1-6-25	58.320000	58.560000	F2	80	80	0
P1-6-26	58.560000	58.800000	G#1	80	80	0
P1-6-27	58.800000	58.920000	D6	80	80	0
P1-6-28	58.920000	59.040000	C6	80	80	0
P1-6-29	59.040000	59.160000	B5	80	80	0
P1-6-30	59.160000	59.400000	F2	80	80	0
P1-6-31	59.400000	59.640000	G1	80	80	0
P1-6-32	59.640000	59.760000	C6	80	80	0
P1-6-33	59.760000	60.000000	G1	80	80	0
P1-6-34	60.000000	60.120000	D6	80	80	0
P1-6-35	60.120000	60.360000	F2	80	80	0
P1-6-36	60.360000	60.480000	D#6	80	80	0
P1-6-37	60.480000	60.720000	F2	80	80	0
P1-6-38	60.720000	60.840000	F6	80	80	0
P1-6-39	60.840000	61.080000	G#1	80	80	0
P1-6-40	61.080000	61.200000	D#6	80	80	0
P1-6-41	61.200000	61.440000	G#1	80	80	0
P1-6-42	61.440000	61.680000	F2	80	80	0
P1-6-43	61.680000	61.800000	D6	80	80	0
P1-6-44	61.800000	61.920000	C6	80	80	0
P1-6-45	61.920000	62.160000	F2	80	80	0
P1-6-46	62.160000	62.400000	G1	80	80	0
P1-6-47	62.400000	62.520000	B5	80	80	0
P1-6-48	62.520000	62.640000	C6	80	80	0
P1-6-49	62.640000	62.760000	D6	80	80	0
P1-6-50	62.760000	62.880000	D#6	80	80	0
P1-6-51	62.880000	63.380000	G3	80	80	0
P1-6-52	63.380000	63.500000	F6	80	80	0
P1-6-53	63.500000	64.000000	G2	80	80	0
P1-6-54	64.000000	64.120000	D#6	80	80	0
P1-6-55	64.120000	64.240000	D6	80	80	0
P1-6-56	64.240000	64.360000	C6	80	80	0
P1-6-57	64.360000	64.480000	B5	80	80	0
P1-6-58	64.480000	64.600000	C6	80	80	0
P1-6-59	64.600000	64.720000	G#5	80	80	0
P1-6-60	64.720000	64.840000	G5	80	80	0
P1-6-61	64.840000	64.960000	F5	80	80	0
P1-6-62	64.960000	65.080000	D#5	80	80	0
P1-6-63	65.080000	65.200000	D5	80	80	0
P1-6-64	65.200000	65.320000	C5	80	80	0
P1-6-65	65.320000	65.440000	A3	80	80	0
P1-6-66	65.440000	65.560000	B4	80	80	0
P1-6-67	65.560000	65.680000	B3	80	80	0
P1-6-68	65.680000	65.800000	C5	80	80	0
P1-6-69	65.800000	65.920000	C4	80	80	0
P1-6-70	65.920000	66.040000	G4	80	80	0
P1-6-71	66.040000	66.160000	G2	80	80	0
P1-6-72	66.160000	66.280000	D#4	80	80	0
P1-6-73	66.280000	66.400000	D#2	80	80	0
P1-6-74	66.400000	66.520000	C4	80	80	0
P1-6-75	66.520000	66.640000	C2	80	80	0
P1-6-76	66.640000	66.760000	C3	80	80	0
P1-6-77	66.760000	66.880000	G3	80	80	0
P1-6-78	66.880000	67.000000	G1	80	80	0
P1-6-79	67.000000	67.120000	G2	80	80	0
P1-6-80	67.120000	67.240000	C2	80	80	0
P1-6-81	67.240000	67.360000	E4	80	80	0
P1-6-82	67.360000	67.480000	C4	80	80	0
P1-6-83	67.480000	67.600000	E4	80	80	0
P1-6-84	67.600000	67.720000	C4	80	80	0
P1-6-85	67.720000	67.840000	G3	80	80	0
P1-6-86	67.840000	67.960000	C3	80	80	0
P1-6-87	67.960000	68.080000	C4	80	80	0
P1-6-88	68.080000	68.200000	G3	80	80	0
P1-6-89	68.200000	68.320000	C3	80	80	0
P1-6-90	68.320000	68.440000	E4	80	80	0
P1-6-91	68.440000	68.560000	C4	80	80	0
P1-6-92	68.560000	68.680000	G3	80	80	0
P1-6-93	68.680000	68.800000	C3	80	80	0
P1-6-94	68.800000	68.920000	E4	80	80	0
P1-6-95	68.920000	69.040000	C4	80	80	0
P1-6-96	69.040000	69.160000	G3	80	80	0
P1-6-97	69.160000	69.280000	C3	80	80	0
P1-6-98	69.280000	69.400000	E4	80	80	0
P1-6-99	69.400000	69.520000	G3	80	80	0
P1-6-100	69.520000	69.640000	C4	80	80	0
P1-6-101	69.640000	69.760000	C3	80	80	0
P1-6-102	69.760000	69.880000	E4	80	80	0
P1-6-103	69.880000	70.000000	G3	80	80	0
P1-6-104	70.000000	70.120000	C4	80	80	0
P1-6-105	70.120000	70.240000	C3	80	80	0
P1-6-106	70.240000	70.360000	E4	80	80	0
P1-6-107	70.360000	70.480000	G3	80	80	0
P1-6-108	70.480000	70.600000	C4	80	80	0
P1-6-109	70.600000	70.720000	C3	80	80	0
P1-6-110	70.720000	70.840000	E4	80	80	0
P1-6-111	70.840000	70.960000	G3	80	80	0
P1-6-112	70.960000	71.080000	C4	80	80	0
P1-6-113	71.080000	71.200000	C3	80	80	0
P1-6-114	71.200000	71.320000	E4	80	80	0
P1-6-115	71.320000	71.440000	G3	80	80	0
P1-6-116	71.440000	71.560000	C4	80	80	0
P1-6-117	71.560000	71.680000	C3	80	80	0
P1-6-118	71.680000	71.800000	E4	80	80	0
P1-6-119	71.800000	71.920000	G3	80	80	0
P1-6-120	71.920000	72.040000	C4	80	80	0
P1-6-121	72.040000	72.160000	C3	80	80	0
P1-6-122	72.160000	72.280000	E4	80	80	0
