//Version: ScorePerfmMatch_v170503
// Score: gt_hmm.txt
// Perfm: est_spr.txt
// fmt3x: gt_fmt3x.txt
P1-1-1	0	0.5	B3	80	80	0	0	0	P1-1-1	0	0
P1-1-2	0.5	1	D4	80	80	0	-1	175	*	3	-
P1-1-3	1	1.5	D5	80	80	0	-1	75	*	3	-
P1-1-4	1.5	2	D5	80	80	0	-1	175	*	3	-
P1-1-5	2	2.5	D3	80	80	0	-1	375	*	3	-
P1-1-6	2.5	3	D2	80	80	0	-1	375	*	3	-
P1-1-7	3	3.5	D3	80	80	0	-1	375	*	3	-
P1-1-8	3.5	4	D3	80	80	0	-1	375	*	3	-
P1-1-9	4	4.5	A3	80	80	0	-1	50	*	3	-
P1-1-10	4.5	5	A3	80	80	0	-1	0	*	3	-
P1-1-11	5	5.5	C#5	80	80	0	0	25	P1-1-2	0	-
P1-1-12	5.5	6	C#4	80	80	0	0	50	P1-1-3	0	-
P1-1-13	6	7	D5	80	80	0	0	75	P1-1-4	0	-
P1-1-14	7	8	D4	80	80	0	0	175	P1-1-5	0	-
P1-1-15	8	9	D3	80	80	0	-1	375	*	3	-
P1-1-16	9	10	F#3	80	80	0	-1	575	*	3	-
P1-1-17	10	10.5	C#5	80	80	0	-1	775	*	3	-
P1-1-18	10.5	11	C#5	80	80	0	-1	775	*	3	-
P1-1-19	11	11.5	C#5	80	80	0	-1	175	*	3	-
P1-1-20	11.5	12	D5	80	80	0	-1	75	*	3	-
P1-1-21	12	12.5	D4	80	80	0	-1	175	*	3	-
P1-1-22	12.5	13	D5	80	80	0	-1	75	*	3	-
P1-1-23	13	13.5	D4	80	80	0	-1	175	*	3	-
P1-1-24	13.5	14	D3	80	80	0	-1	375	*	3	-
P1-1-25	14	14.5	D3	80	80	0	-1	375	*	3	-
P1-1-26	14.5	15	D4	80	80	0	-1	175	*	3	-
P1-1-27	15	15.5	D3	80	80	0	-1	375	*	3	-
P1-1-28	15.5	16	D3	80	80	0	-1	375	*	3	-
P1-1-29	16	16.5	D3	80	80	0	-1	375	*	3	-
P1-1-30	16.5	17	D3	80	80	0	-1	375	*	3	-
P1-1-31	17	17.5	D3	80	80	0	-1	375	*	3	-
P1-1-32	17.5	18	D3	80	80	0	-1	375	*	3	-
P1-1-33	18	18.5	D3	80	80	0	-1	375	*	3	-
P1-1-34	18.5	19	D3	80	80	0	-1	375	*	3	-
P1-1-35	19	19.5	D3	80	80	0	-1	375	*	3	-
P1-1-36	19.5	20	D3	80	80	0	-1	375	*	3	-
P1-1-37	20	20.5	D3	80	80	0	-1	375	*	3	-
P1-1-38	20.5	21	D3	80	80	0	-1	375	*	3	-
P1-1-39	21	21.5	D3	80	80	0	-1	375	*	3	-
P1-1-40	21.5	22	D3	80	80	0	-1	375	*	3	-
P1-1-41	22	22.5	D3	80	80	0	-1	375	*	3	-
P1-1-42	22.5	23	D3	80	80	0	-1	375	*	3	-
P1-1-43	23	23.5	D3	80	80	0	-1	375	*	3	-
P1-1-44	23.5	24	D3	80	80	0	-1	375	*	3	-
P1-1-45	24	24.5	D3	80	80	0	-1	375	*	3	-
P1-1-46	24.5	25	D3	80	80	0	-1	375	*	3	-
P1-1-47	25	25.5	D3	80	80	0	-1	375	*	3	-
P1-1-48	25.5	26	D3	80	80	0	-1	375	*	3	-
P1-1-49	26	26.5	D3	80	80	0	-1	375	*	3	-
P1-1-50	26.5	27	D3	80	80	0	-1	375	*	3	-
P1-1-51	27	27.5	D3	80	80	0	-1	375	*	3	-
P1-1-52	27.5	28	D3	80	80	0	-1	375	*	3	-
P1-1-53	28	28.5	D3	80	80	0	-1	375	*	3	-
P1-1-54	28.5	29	D3	80	80	0	-1	375	*	3	-
P1-1-55	29	29.5	D3	80	80	0	-1	375	*	3	-
P1-1-56	29.5	30	D3	80	80	0	-1	375	*	3	-
P1-1-57	30	30.5	D4	80	80	0	-1	175	*	3	-
P1-1-58	30.5	31	D3	80	80	0	-1	375	*	3	-
P1-1-59	31	31.5	D4	80	80	0	-1	175	*	3	-
P1-1-60	31.5	32	D3	80	80	0	-1	375	*	3	-
P1-1-61	32	32.5	D4	80	80	0	-1	175	*	3	-
P1-1-62	32.5	33	D3	80	80	0	-1	375	*	3	-
P1-1-63	33	33.5	D3	80	80	0	-1	375	*	3	-
P1-1-64	33.5	34	D4	80	80	0	-1	175	*	3	-
P1-1-65	34	34.5	D3	80	80	0	-1	375	*	3	-
P1-1-66	34.5	35	D4	80	80	0	-1	175	*	3	-
P1-1-67	35	35.5	D3	80	80	0	-1	375	*	3	-
P1-1-68	35.5	36	D4	80	80	0	-1	175	*	3	-
P1-1-69	36	36.5	D3	80	80	0	-1	375	*	3	-
P1-1-70	36.5	37	D4	80	80	0	-1	175	*	3	-
P1-1-71	37	37.5	D3	80	80	0	-1	375	*	3	-
P1-1-72	37.5	38	D4	80	80	0	-1	175	*	3	-
P1-1-73	38	38.5	D3	80	80	0	-1	375	*	3	-
P1-1-74	38.5	39	D4	80	80	0	-1	175	*	3	-
P1-1-75	39	39.5	D3	80	80	0	-1	375	*	3	-
P1-1-76	39.5	40	D4	80	80	0	-1	175	*	3	-
P1-1-77	40	40.5	D3	80	80	0	-1	375	*	3	-
P1-1-78	40.5	41	D5	80	80	0	-1	75	*	3	-
P1-1-79	41	41.5	D4	80	80	0	-1	175	*	3	-
P1-1-80	41.5	42	D5	80	80	0	-1	75	*	3	-
P1-1-81	42	42.5	D3	80	80	0	-1	375	*	3	-
P1-1-82	42.5	43	D5	80	80	0	-1	75	*	3	-
P1-1-83	43	43.5	D5	80	80	0	-1	75	*	3	-
