//TPQN: 50
//HmmVersion: 170101
0	0	1	CH	1	1	0	0	0	1	D4	0	P1-1-1	
100	100	1	CH	1	1	0	0	0	1	G4	0	P1-1-2	
200	200	1	CH	1	1	0	0	0	1	B4	0	P1-1-3	
300	300	1	CH	1	1	0	0	0	1	G2	0	P1-1-4	
400	400	1	CH	1	1	0	0	0	1	B2	0	P1-1-5	
500	500	1	CH	1	1	0	0	0	1	D3	0	P1-1-6	
600	600	1	CH	1	1	0	0	0	1	G3	0	P1-1-7	
700	700	1	CH	1	1	0	0	0	1	C#5	0	P1-1-8	
706	706	1	CH	1	1	0	0	0	1	D5	0	P1-1-9	
712	712	1	CH	1	1	0	0	0	1	E5	0	P1-1-10	
718	718	1	CH	1	1	0	0	0	1	D5	0	P1-1-11	
743	743	1	CH	1	1	0	0	0	1	D4	0	P1-2-1	
843	843	1	CH	1	1	0	0	0	1	F#4	0	P1-2-2	
943	943	1	CH	1	1	0	0	0	1	C5	0	P1-2-3	
1043	1043	1	CH	1	1	0	0	0	1	D3	0	P1-2-4	
1055	1055	1	CH	1	1	0	0	0	1	A3	0	P1-2-5	
1067	1067	1	CH	1	1	0	0	0	1	C4	0	P1-2-6	
1079	1079	1	CH	1	1	0	0	0	1	F#4	0	P1-2-7	
1179	1179	1	CH	1	1	0	0	0	1	C5	0	P1-2-8	
1279	1279	1	CH	1	1	0	0	0	1	F#5	0	P1-2-9	
1379	1379	1	CH	1	1	0	0	0	1	D2	0	P1-2-10	
1391	1391	1	CH	1	1	0	0	0	1	D3	0	P1-2-11	
1403	1403	1	CH	1	1	0	0	0	1	G4	0	P1-3-1	
1428	1428	1	CH	1	1	0	0	0	1	B4	0	P1-3-2	
1453	1453	1	CH	1	1	0	0	0	1	G5	0	P1-3-3	
1478	1478	1	CH	1	1	0	0	0	1	G2	0	P1-3-4	
1490	1490	1	CH	1	1	0	0	0	1	G3	0	P1-3-5	
1539	1539	1	CH	1	1	0	0	0	1	G2	0	P1-3-6	
1551	1551	1	CH	1	1	0	0	0	1	G3	0	P1-3-7	
1563	1563	1	CH	1	1	0	0	0	1	B3	0	P1-3-8	
1575	1575	1	CH	1	1	0	0	0	1	D4	0	P1-3-9	
1587	1587	1	CH	1	1	0	0	0	1	G4	0	P1-3-10	
1599	1599	1	CH	1	1	0	0	0	1	D4	0	P1-4-1	
1699	1699	1	CH	1	1	0	0	0	1	F#4	0	P1-4-2	
1799	1799	1	CH	1	1	0	0	0	1	A4	0	P1-4-3	
1899	1899	1	CH	1	1	0	0	0	1	D3	0	P1-4-4	
1999	1999	1	CH	1	1	0	0	0	1	A3	0	P1-4-5	
2099	2099	1	CH	1	1	0	0	0	1	C4	0	P1-4-6	
2199	2199	1	CH	1	1	0	0	0	1	D5	0	P1-4-7	
2205	2205	1	CH	1	1	0	0	0	1	F#5	0	P1-4-8	
2211	2211	1	CH	1	1	0	0	0	1	A5	0	P1-4-9	
2217	2217	1	CH	1	1	0	0	0	1	D6	0	P1-4-10	
2242	2242	1	CH	1	1	0	0	0	1	B3	0	P1-5-1	
2342	2342	1	CH	1	1	0	0	0	1	D4	0	P1-5-2	
2442	2442	1	CH	1	1	0	0	0	1	G4	0	P1-5-3	
2542	2542	1	CH	1	1	0	0	0	1	B4	0	P1-5-4	
2642	2642	1	CH	1	1	0	0	0	1	G2	0	P1-5-5	
2742	2742	1	CH	1	1	0	0	0	1	B2	0	P1-5-6	
2842	2842	1	CH	1	1	0	0	0	1	D3	0	P1-5-7	
2942	2942	1	CH	1	1	0	0	0	1	G3	0	P1-5-8	
3042	3042	1	CH	1	1	0	0	0	1	D5	0	P1-5-9	
3048	3048	1	CH	1	1	0	0	0	1	G5	0	P1-5-10	
3054	3054	1	CH	1	1	0	0	0	1	B5	0	P1-5-11	
3060	3060	1	CH	1	1	0	0	0	1	D6	0	P1-5-12	
3085	3085	1	CH	1	1	0	0	0	1	D4	0	P1-6-1	
3185	3185	1	CH	1	1	0	0	0	1	F#4	0	P1-6-2	
3285	3285	1	CH	1	1	0	0	0	1	C5	0	P1-6-3	
3385	3385	1	CH	1	1	0	0	0	1	D3	0	P1-6-4	
3397	3397	1	CH	1	1	0	0	0	1	A3	0	P1-6-5	
3409	3409	1	CH	1	1	0	0	0	1	C4	0	P1-6-6	
3421	3421	1	CH	1	1	0	0	0	1	F#4	0	P1-6-7	
3521	3521	1	CH	1	1	0	0	0	1	C5	0	P1-6-8	
3621	3621	1	CH	1	1	0	0	0	1	F#5	0	P1-6-9	
