//Version: ScorePerfmMatch_v170503
// Score: gt_hmm.txt
// Perfm: est_spr.txt
// fmt3x: gt_fmt3x.txt
P1-1-1	0	1	G2	80	80	0	0	300	P1-1-4	0	0
P1-1-2	1	2	B2	80	80	0	0	400	P1-1-5	0	-
P1-1-3	2.5	2.74	D5	80	80	0	0	706	P1-1-9	0	-
P1-1-4	2.74	2.98	G5	80	80	0	0	706	P1-1-9	0	-
P1-1-5	3	3.24	B5	80	80	0	0	712	P1-1-10	1	-
P1-1-6	3.24	4.24	D6	80	80	0	0	718	P1-1-11	0	-
P1-2-1	4.24	5.24	C5	80	80	0	0	718	P1-1-11	1	-
P1-2-2	5.24	6.24	D4	80	80	0	0	743	P1-2-1	0	-
P1-2-3	6.24	7.24	F#4	80	80	0	0	843	P1-2-2	0	-
P1-2-4	7.24	8.24	C4	80	80	0	0	943	P1-2-3	1	-
P1-2-5	8.24	9.24	D3	80	80	0	0	1043	P1-2-4	0	-
P1-2-6	9.24	10.24	A3	80	80	0	0	1055	P1-2-5	0	-
P1-2-7	10.74	11.74	F#5	80	80	0	-1	1279	*	3	-
P1-2-8	11.74	12.74	F#4	80	80	0	0	1079	P1-2-7	0	-
P1-2-9	12.74	13.74	C5	80	80	0	0	1179	P1-2-8	0	-
P1-2-10	13.74	14.74	D3	80	80	0	0	1391	P1-2-11	0	-
P1-2-11	14.74	15.74	D2	80	80	0	-1	1379	*	3	-
P1-2-12	16.24	16.74	G5	80	80	0	0	1453	P1-3-3	0	-
P1-2-13	16.74	17.24	B4	80	80	0	-1	1428	*	3	-
P1-2-14	17.24	17.74	G4	80	80	0	-1	1453	*	3	-
P1-3-1	17.74	18.24	G2	80	80	0	0	1478	P1-3-4	0	-
P1-3-2	18.24	18.74	G3	80	80	0	0	1490	P1-3-5	0	-
P1-3-3	19.24	19.74	G4	80	80	0	0	1490	P1-3-5	0	-
P1-3-4	19.74	20.24	G3	80	80	0	0	1490	P1-3-5	0	-
P1-3-5	20.24	20.74	G2	80	80	0	0	1539	P1-3-6	0	-
P1-3-6	20.74	21.24	D4	80	80	0	0	1551	P1-3-7	1	-
P1-3-7	21.24	21.74	B3	80	80	0	0	1563	P1-3-8	0	-
P1-4-1	21.74	22.74	C5	80	80	0	-1	1575	*	3	-
P1-4-2	22.74	23.74	D4	80	80	0	-1	1575	*	3	-
P1-4-3	23.74	24.74	F#4	80	80	0	-1	1587	*	3	-
P1-4-4	24.74	25.74	D3	80	80	0	-1	1599	*	3	-
P1-4-5	25.74	26.74	C4	80	80	0	-1	1563	*	3	-
P1-4-6	26.74	27.74	A3	80	80	0	-1	1490	*	3	-
P1-4-7	28.24	29.24	A5	80	80	0	-1	1453	*	3	-
P1-4-8	29.24	30.24	A4	80	80	0	-1	1428	*	3	-
P1-4-9	30.24	31.24	F#5	80	80	0	-1	1453	*	3	-
P1-4-10	31.24	32.24	D3	80	80	0	-1	1391	*	3	-
P1-4-11	32.24	33.24	D2	80	80	0	-1	1379	*	3	-
P1-4-12	33.74	34.24	B5	80	80	0	-1	1428	*	3	-
P1-4-13	34.24	34.74	G5	80	80	0	-1	1453	*	3	-
P1-4-14	34.74	35.24	B4	80	80	0	-1	1428	*	3	-
P1-4-15	35.24	35.74	G3	80	80	0	-1	1490	*	3	-
P1-4-16	35.74	36.24	G2	80	80	0	-1	1478	*	3	-
P1-5-1	36.24	36.74	B4	80	80	0	-1	1428	*	3	-
P1-5-2	36.74	37.24	G4	80	80	0	-1	1453	*	3	-
P1-5-3	37.24	37.74	G2	80	80	0	-1	1478	*	3	-
P1-5-4	37.74	38.24	B3	80	80	0	-1	1563	*	3	-
P1-5-5	38.24	38.74	D4	80	80	0	0	1575	P1-3-9	0	-
P1-5-6	38.74	39.24	G3	80	80	0	0	1587	P1-3-10	1	-
P1-5-7	40.74	41.24	D4	80	80	0	0	1599	P1-4-1	0	-
P1-5-8	41.24	41.74	D4	80	80	0	-1	1575	*	3	-
P1-5-9	41.74	42.24	C5	80	80	0	-1	1587	*	3	-
P1-5-10	42.24	42.74	D5	80	80	0	-1	1599	*	3	-
P1-5-11	42.74	43.24	D5	80	80	0	0	1699	P1-4-2	1	-
P1-5-12	43.24	43.74	A4	80	80	0	0	1799	P1-4-3	0	-
P1-5-13	43.74	44.24	A4	80	80	0	0	1799	P1-4-3	0	-
P1-5-14	44.24	44.74	A4	80	80	0	0	1799	P1-4-3	0	-
P1-5-15	44.74	45.24	C4	80	80	0	-1	2099	*	3	-
P1-5-16	45.24	45.74	C4	80	80	0	-1	2099	*	3	-
P1-5-17	45.74	46.24	D3	80	80	0	0	1899	P1-4-4	0	-
P1-5-18	46.24	46.74	D3	80	80	0	0	1899	P1-4-4	0	-
P1-5-19	46.74	47.24	A3	80	80	0	0	1999	P1-4-5	0	-
P1-5-20	47.24	47.74	A3	80	80	0	0	2099	P1-4-6	1	-
P1-5-21	48.24	48.74	D5	80	80	0	0	2199	P1-4-7	0	-
P1-5-22	48.74	49.24	D6	80	80	0	-1	2217	*	3	-
P1-5-23	49.24	49.74	D6	80	80	0	-1	2217	*	3	-
P1-5-24	49.74	50.24	D6	80	80	0	-1	2217	*	3	-
P1-5-25	50.24	50.74	F#5	80	80	0	0	2205	P1-4-8	0	-
P1-5-26	50.74	51.24	F#5	80	80	0	0	2205	P1-4-8	0	-
P1-5-27	51.24	51.74	A5	80	80	0	0	2211	P1-4-9	0	-
P1-5-28	51.74	52.24	A5	80	80	0	0	2211	P1-4-9	0	-
P1-5-29	52.24	52.74	D3	80	80	0	0	2842	P1-5-7	0	-
P1-5-30	52.74	53.24	D2	80	80	0	-1	2742	*	3	-
P1-5-31	53.24	53.74	D2	80	80	0	-1	2842	*	3	-
P1-6-1	53.74	54.24	B5	80	80	0	-1	3054	*	3	-
P1-6-2	54.24	54.74	B5	80	80	0	-1	3054	*	3	-
P1-6-3	54.74	55.24	D5	80	80	0	0	3042	P1-5-9	0	-
P1-6-4	55.24	55.74	D5	80	80	0	0	3042	P1-5-9	0	-
P1-6-5	55.74	56.24	D5	80	80	0	0	3042	P1-5-9	0	-
P1-6-6	56.24	56.74	G5	80	80	0	0	3048	P1-5-10	0	-
P1-6-7	56.74	57.24	G5	80	80	0	0	3048	P1-5-10	0	-
P1-6-8	57.24	57.74	G3	80	80	0	-1	2942	*	3	-
//Missing 0	P1-1-1
//Missing 100	P1-1-2
//Missing 200	P1-1-3
//Missing 500	P1-1-6
//Missing 600	P1-1-7
//Missing 700	P1-1-8
//Missing 1067	P1-2-6
//Missing 1279	P1-2-9
//Missing 1379	P1-2-10
//Missing 1403	P1-3-1
//Missing 1428	P1-3-2
//Missing 2217	P1-4-10
//Missing 2242	P1-5-1
//Missing 2342	P1-5-2
//Missing 2442	P1-5-3
//Missing 2542	P1-5-4
//Missing 2642	P1-5-5
//Missing 2742	P1-5-6
//Missing 2942	P1-5-8
//Missing 3054	P1-5-11
//Missing 3060	P1-5-12
//Missing 3085	P1-6-1
//Missing 3185	P1-6-2
//Missing 3285	P1-6-3
//Missing 3385	P1-6-4
//Missing 3397	P1-6-5
//Missing 3409	P1-6-6
//Missing 3421	P1-6-7
//Missing 3521	P1-6-8
//Missing 3621	P1-6-9
//Missing 3721	P1-6-10
//Missing 3733	P1-6-11
//Missing 3745	P1-7-1
//Missing 3770	P1-7-2
//Missing 3795	P1-7-3
//Missing 3820	P1-7-4
//Missing 3832	P1-7-5
//Missing 3881	P1-7-6
//Missing 3893	P1-7-7
//Missing 3905	P1-7-8
//Missing 3917	P1-7-9
//Missing 3929	P1-7-10
//Missing 3941	P1-8-1
//Missing 4041	P1-8-2
//Missing 4141	P1-8-3
//Missing 4241	P1-8-4
//Missing 4253	P1-8-5
//Missing 4265	P1-8-6
//Missing 4277	P1-8-7
