//Version: PianoRoll_v170101
P1-1-9	0.000000	2.000000	C3	80	80	1
P1-1-1	0.000000	0.080000	F4	80	80	0
P1-1-2	0.080000	0.160000	G#4	80	80	0
P1-1-3	0.580000	0.760000	C5	80	80	0
P1-1-4	0.760000	1.760000	G#3	80	80	0
P1-1-13	1.100000	1.280000	A#4	80	80	2
P1-1-14	1.740000	1.920000	A#4	80	80	2
P1-1-5	1.760000	1.940000	G4	80	80	0
P1-1-15	1.920000	2.180000	G2	80	80	2
P1-1-16	2.180000	2.440000	E3	80	80	2
P1-1-10	2.760000	3.080000	C4	80	80	1
P1-1-6	2.760000	2.940000	G#4	80	80	0
P1-1-19	3.340000	4.340000	G#2	80	80	3
P1-1-17	3.340000	3.740000	F4	80	80	2
P1-1-7	3.620000	3.700000	C4	80	80	0
P1-1-11	3.760000	4.080000	A#2	80	80	1
P1-1-8	3.760000	3.940000	F4	80	80	0
P1-1-12	4.080000	4.400000	C#4	80	80	1
P1-1-20	4.340000	5.340000	F3	80	80	3
P1-1-18	4.500000	4.680000	C#4	80	80	2
P1-2-9	5.760000	6.080000	C3	80	80	1
P1-2-1	5.760000	5.940000	A#3	80	80	0
P1-2-10	6.100000	6.760000	C#3	80	80	1
P1-2-2	6.100000	6.420000	C4	80	80	0
P1-2-3	6.760000	6.940000	C3	80	80	0
P1-2-4	7.100000	7.420000	G#3	80	80	0
P1-2-5	7.760000	7.940000	A#3	80	80	0
P1-2-11	8.080000	8.740000	A#2	80	80	1
P1-2-6	8.080000	8.400000	F#3	80	80	0
P1-2-12	8.740000	9.400000	C#3	80	80	1
P1-2-7	8.760000	8.940000	G#3	80	80	0
P1-2-8	9.100000	9.420000	F3	80	80	0
P1-2-13	9.760000	10.420000	G#2	80	80	1
P1-2-14	10.420000	11.080000	C3	80	80	1
P1-3-1	11.500000	11.680000	G3	80	80	0
P1-3-2	11.840000	12.160000	E3	80	80	0
P1-3-3	12.840000	13.500000	G2	80	80	0
P1-3-4	13.840000	15.840000	C#4	80	80	0
P1-3-5	15.840000	17.840000	G4	80	80	0
P1-3-8	17.840000	18.500000	A#2	80	80	1
P1-3-6	17.840000	19.840000	A#4	80	80	0
P1-3-7	19.840000	21.840000	C#5	80	80	0
P1-4-1	22.600000	23.100000	C5	80	80	0
P1-4-2	23.600000	24.600000	F3	80	80	0
P1-4-5	23.600000	25.100000	C5	80	80	1
P1-4-3	24.600000	25.600000	G#3	80	80	0
P1-4-6	25.100000	25.600000	F5	80	80	1
P1-4-7	25.600000	26.600000	A#2	80	80	1
P1-4-4	25.600000	26.100000	G4	80	80	0
P1-4-8	26.600000	27.600000	C#3	80	80	1
P1-5-1	27.860000	28.360000	A#4	80	80	0
P1-5-2	28.360000	28.860000	C#5	80	80	0
P1-5-3	28.860000	29.360000	F4	80	80	0
P1-5-4	29.360000	29.860000	G4	80	80	0
P1-5-5	29.860000	30.360000	A#4	80	80	0
P1-5-16	30.300000	31.300000	C3	80	80	1
P1-5-6	30.360000	30.860000	A#3	80	80	0
P1-5-7	30.860000	31.360000	G3	80	80	0
P1-5-17	31.300000	32.300000	F3	80	80	1
P1-5-8	31.360000	31.860000	G#3	80	80	0
P1-5-9	31.860000	31.940000	G#5	80	80	0
P1-5-10	32.020000	32.200000	A5	80	80	0
P1-5-11	32.200000	32.380000	A#5	80	80	0
P1-5-12	32.540000	32.800000	F2	80	80	0
P1-5-13	32.800000	33.060000	C3	80	80	0
P1-5-18	33.000000	33.180000	F#5	80	80	1
P1-5-21	33.140000	33.320000	G5	80	80	2
P1-5-19	33.300000	34.300000	G3	80	80	1
P1-5-14	33.300000	33.380000	G#5	80	80	0
P1-5-15	33.480000	33.660000	G#5	80	80	0
P1-5-22	33.620000	33.800000	B5	80	80	2
P1-5-23	33.800000	34.800000	C5	80	80	2
P1-5-20	34.300000	34.480000	G5	80	80	1
P1-5-24	34.800000	35.800000	F5	80	80	2
P1-5-25	35.800000	36.800000	G#5	80	80	2
P1-5-26	36.800000	37.800000	C6	80	80	2
P1-5-27	37.300000	38.300000	G#3	80	80	3
P1-6-1	38.560000	38.740000	G5	80	80	0
P1-6-2	38.740000	38.920000	A#5	80	80	0
P1-6-3	38.920000	39.100000	G#5	80	80	0
P1-6-19	39.100000	39.280000	A#5	80	80	1
P1-6-4	39.240000	39.420000	G5	80	80	0
P1-6-20	39.280000	40.280000	G2	80	80	1
P1-6-5	39.420000	39.600000	G#5	80	80	0
P1-6-6	39.600000	39.780000	F5	80	80	0
P1-6-7	39.780000	39.960000	G5	80	80	0
P1-6-8	40.000000	40.180000	G#5	80	80	0
P1-6-21	40.280000	41.280000	E3	80	80	1
P1-6-9	40.280000	40.460000	F#5	80	80	0
P1-6-10	40.600000	40.780000	F5	80	80	0
P1-6-28	40.780000	40.960000	A#5	80	80	2
P1-6-11	41.040000	41.220000	F#5	80	80	0
P1-6-12	41.260000	41.440000	F5	80	80	0
P1-6-22	41.280000	41.460000	F5	80	80	1
P1-6-13	41.440000	41.620000	D#5	80	80	0
P1-6-29	41.460000	42.460000	G#2	80	80	2
P1-6-34	41.640000	43.640000	F3	80	80	3
P1-6-14	41.760000	41.940000	D#5	80	80	0
P1-6-23	41.940000	42.120000	D#5	80	80	1
P1-6-15	41.940000	42.120000	F5	80	80	0
P1-6-24	42.120000	42.300000	F5	80	80	1
P1-6-16	42.280000	42.460000	C#5	80	80	0
P1-6-30	42.460000	43.460000	A2	80	80	2
P1-6-25	42.460000	42.640000	D#5	80	80	1
P1-6-17	42.600000	42.780000	C#5	80	80	0
P1-6-18	42.780000	42.960000	C5	80	80	0
P1-6-26	42.960000	43.140000	C#5	80	80	1
P1-6-27	43.460000	44.460000	A#2	80	80	1
P1-6-31	43.620000	43.800000	D#5	80	80	2
P1-6-32	44.120000	44.300000	C#5	80	80	2
P1-6-33	44.300000	44.480000	D#5	80	80	2
P1-7-1	44.560000	44.740000	C5	80	80	0
P1-7-2	44.740000	44.920000	C#5	80	80	0
P1-7-3	44.920000	45.100000	C5	80	80	0
P1-7-4	45.240000	45.420000	C5	80	80	0
P1-7-5	45.420000	45.600000	C#5	80	80	0
P1-7-6	45.600000	45.780000	A#4	80	80	0
P1-7-7	45.860000	46.120000	C#3	80	80	0
P1-7-8	46.120000	46.380000	F3	80	80	0
P1-7-9	46.380000	46.640000	A#4	80	80	0
P1-7-21	46.480000	47.140000	C3	80	80	1
P1-7-10	46.880000	47.140000	C3	80	80	0
P1-7-11	47.140000	47.400000	D#3	80	80	0
P1-7-22	47.160000	47.420000	C#5	80	80	1
P1-7-12	47.400000	47.660000	G#4	80	80	0
P1-7-13	47.660000	47.920000	C#5	80	80	0
P1-7-23	47.660000	47.920000	C#5	80	80	1
P1-7-14	48.160000	48.420000	C#5	80	80	0
P1-7-33	48.360000	48.540000	A#4	80	80	2
P1-7-24	48.420000	48.680000	C3	80	80	1
P1-7-15	48.640000	48.900000	C#5	80	80	0
P1-7-25	48.680000	48.940000	D#3	80	80	1
P1-7-34	48.720000	49.040000	C#3	80	80	2
P1-7-16	48.900000	49.160000	A#2	80	80	0
P1-7-26	48.940000	49.200000	G#4	80	80	1
