//Version: ScorePerfmMatch_v170503
// Score: gt_hmm.txt
// Perfm: est_spr.txt
// fmt3x: gt_fmt3x.txt
P1-1-1	0	0.24	G#4	80	80	0	-1	1163	*	3	0
P1-1-2	0.24	0.48	G#5	80	80	0	-1	1187	*	3	-
P1-1-3	0.48	0.72	A#4	80	80	0	-1	1199	*	3	-
P1-1-4	0.72	0.96	G#3	80	80	0	-1	1319	*	3	-
P1-1-5	0.96	1.2	A#4	80	80	0	-1	1344	*	3	-
P1-1-6	1.2	1.44	A#4	80	80	0	-1	1344	*	3	-
P1-1-7	1.44	1.68	A#4	80	80	0	-1	1344	*	3	-
P1-1-8	1.68	1.92	A#4	80	80	0	-1	1344	*	3	-
P1-1-9	1.92	2.16	A#4	80	80	0	-1	1344	*	3	-
P1-1-10	2.16	2.4	A#4	80	80	0	-1	1344	*	3	-
P1-1-11	2.4	2.64	A#4	80	80	0	-1	1344	*	3	-
P1-1-12	2.64	2.88	A#4	80	80	0	-1	1344	*	3	-
P1-1-13	2.88	3.12	A#4	80	80	0	-1	1344	*	3	-
P1-1-14	3.12	3.36	A#4	80	80	0	-1	1344	*	3	-
P1-1-15	3.36	3.6	A#4	80	80	0	-1	1344	*	3	-
P1-1-16	3.6	3.84	A#4	80	80	0	-1	1344	*	3	-
P1-1-17	3.84	4.08	A#4	80	80	0	-1	1344	*	3	-
P1-1-18	4.08	4.32	A#4	80	80	0	-1	1344	*	3	-
P1-1-19	4.32	4.56	A#4	80	80	0	-1	1344	*	3	-
P1-1-20	4.56	4.8	A#4	80	80	0	-1	1344	*	3	-
P1-1-21	4.8	5.04	A#4	80	80	0	-1	1344	*	3	-
P1-1-22	5.04	5.28	A#4	80	80	0	-1	1344	*	3	-
P1-1-23	5.28	5.52	A#3	80	80	0	-1	1344	*	3	-
P1-1-24	5.52	5.76	A#4	80	80	0	-1	1344	*	3	-
P1-1-25	5.76	6	A#4	80	80	0	-1	1344	*	3	-
P1-1-26	6	6.24	A#4	80	80	0	-1	1344	*	3	-
P1-1-27	6.24	6.48	A#3	80	80	0	-1	1356	*	3	-
P1-1-28	6.48	6.72	A#3	80	80	0	-1	1476	*	3	-
P1-1-29	6.72	6.96	A#3	80	80	0	-1	1476	*	3	-
P1-1-30	6.96	7.2	A#3	80	80	0	-1	1476	*	3	-
P1-1-31	7.2	7.44	A#3	80	80	0	-1	1476	*	3	-
P1-1-32	7.44	7.68	A#3	80	80	0	-1	1476	*	3	-
P1-1-33	7.68	7.92	A#3	80	80	0	-1	1476	*	3	-
P1-1-34	7.92	8.16	A#3	80	80	0	-1	1476	*	3	-
P1-1-35	8.16	8.4	A#3	80	80	0	-1	1476	*	3	-
P1-1-36	8.4	8.64	A#3	80	80	0	-1	1476	*	3	-
P1-1-37	8.64	8.88	A#3	80	80	0	-1	1476	*	3	-
P1-1-38	8.88	9.12	A#3	80	80	0	-1	1476	*	3	-
P1-1-39	9.12	9.36	A#3	80	80	0	-1	1476	*	3	-
P1-1-40	9.36	9.6	A#3	80	80	0	-1	1476	*	3	-
P1-1-41	9.6	9.84	A#3	80	80	0	-1	1476	*	3	-
P1-1-42	9.84	10.08	A#3	80	80	0	-1	1476	*	3	-
P1-1-43	10.08	10.32	A#3	80	80	0	-1	1476	*	3	-
P1-1-44	10.32	10.56	A#3	80	80	0	-1	1476	*	3	-
P1-1-45	10.56	10.8	A#3	80	80	0	-1	1476	*	3	-
