//TPQN: 50
//HmmVersion: 170101
0	0	1	CH	1	1	0	0	0	1	B4	0	P1-1-1	
50	50	1	CH	1	1	0	0	0	1	E5	0	P1-1-2	
100	100	1	CH	1	1	0	0	0	1	G3	0	P1-1-3	
150	150	1	CH	1	1	0	0	0	1	B3	0	P1-1-4	
200	200	1	CH	1	1	0	0	0	1	E4	0	P1-1-5	
250	250	1	CH	1	1	0	0	0	1	D5	0	P1-1-6	
275	275	1	CH	1	1	0	0	0	1	F#5	0	P1-1-7	
300	300	1	CH	1	1	0	0	0	1	B3	0	P1-1-8	
350	350	1	CH	1	1	0	0	0	1	D4	0	P1-1-9	
375	375	1	CH	1	1	0	0	0	1	F#4	0	P1-1-10	
400	400	1	CH	1	1	0	0	0	1	B4	0	P1-1-11	
800	800	1	CH	1	1	0	0	0	1	E5	0	P1-1-12	
850	850	1	CH	1	1	0	0	0	1	G3	0	P1-1-13	
900	900	1	CH	1	1	0	0	0	1	E4	0	P1-1-14	
950	950	1	CH	1	1	0	0	0	1	D5	0	P1-1-15	
1350	1350	1	CH	1	1	0	0	0	1	F#5	0	P1-1-16	
1750	1750	1	CH	1	1	0	0	0	1	B3	0	P1-1-17	
1950	1950	1	CH	1	1	0	0	0	1	D4	0	P1-1-18	
2150	2150	1	CH	1	1	0	0	0	1	F#4	0	P1-1-19	
2350	2350	1	CH	1	1	0	0	0	1	B3	0	P1-2-1	
2750	2750	1	CH	1	1	0	0	0	1	D4	0	P1-2-2	
2950	2950	1	CH	1	1	0	0	0	1	F#4	0	P1-2-3	
3150	3150	1	CH	1	1	0	0	0	1	B2	0	P1-2-4	
3350	3350	1	CH	1	1	0	0	0	1	F#3	0	P1-2-5	
3550	3550	1	CH	1	1	0	0	0	1	G4	0	P1-3-1	
3600	3600	1	CH	1	1	0	0	0	1	E5	0	P1-3-2	
3650	3650	1	CH	1	1	0	0	0	1	E4	0	P1-3-3	
3700	3700	1	CH	1	1	0	0	0	1	B4	0	P1-4-1	
3750	3750	1	CH	1	1	0	0	0	1	D5	0	P1-4-2	
3800	3800	1	CH	1	1	0	0	0	1	F#3	0	P1-4-3	
3850	3850	1	CH	1	1	0	0	0	1	D4	0	P1-4-4	
3900	3900	1	CH	1	1	0	0	0	1	G4	0	P1-4-5	
3925	3925	1	CH	1	1	0	0	0	1	E5	0	P1-4-6	
3950	3950	1	CH	1	1	0	0	0	1	B3	0	P1-4-7	
4000	4000	1	CH	1	1	0	0	0	1	E4	0	P1-4-8	
4025	4025	1	CH	1	1	0	0	0	1	B4	0	P1-4-9	
4425	4425	1	CH	1	1	0	0	0	1	D5	0	P1-4-10	
4475	4475	1	CH	1	1	0	0	0	1	F#3	0	P1-4-11	
4525	4525	1	CH	1	1	0	0	0	1	D4	0	P1-4-12	
4575	4575	1	CH	1	1	0	0	0	1	G4	0	P1-4-13	
4975	4975	1	CH	1	1	0	0	0	1	E5	0	P1-4-14	
5375	5375	1	CH	1	1	0	0	0	1	B3	0	P1-4-15	
5575	5575	1	CH	1	1	0	0	0	1	E4	0	P1-4-16	
5775	5775	1	CH	1	1	0	0	0	1	G3	0	P1-5-1	
5975	5975	1	CH	1	1	0	0	0	1	B3	0	P1-5-2	
6175	6175	1	CH	1	1	0	0	0	1	E4	0	P1-5-3	
6375	6375	1	CH	1	1	0	0	0	1	E2	0	P1-5-4	
6575	6575	1	CH	1	1	0	0	0	1	B2	0	P1-5-5	
6775	6775	1	CH	1	1	0	0	0	1	E3	0	P1-5-6	
6975	6975	1	CH	1	1	0	0	0	1	B4	0	P1-6-1	
7025	7025	1	CH	1	1	0	0	0	1	D5	0	P1-6-2	
7075	7075	1	CH	1	1	0	0	0	1	G3	0	P1-6-3	
7175	7175	1	CH	1	1	0	0	0	1	B3	0	P1-6-4	
7275	7275	1	CH	1	1	0	0	0	1	D4	0	P1-6-5	
7325	7325	1	CH	1	1	0	0	0	1	G4	0	P1-7-1	
7375	7375	1	CH	1	1	0	0	0	1	C#5	0	P1-7-2	
7425	7425	1	CH	1	1	0	0	0	1	E3	0	P1-7-3	
7475	7475	1	CH	1	1	0	0	0	1	C#4	0	P1-7-4	
7525	7525	1	CH	1	1	0	0	0	1	B4	0	P1-7-5	
7550	7550	1	CH	1	1	0	0	0	1	D5	0	P1-7-6	
7575	7575	1	CH	1	1	0	0	0	1	G3	0	P1-7-7	
7625	7625	1	CH	1	1	0	0	0	1	B3	0	P1-7-8	
7650	7650	1	CH	1	1	0	0	0	1	D4	0	P1-7-9	
7675	7675	1	CH	1	1	0	0	0	1	G4	0	P1-7-10	
8075	8075	1	CH	1	1	0	0	0	1	C#5	0	P1-7-11	
8125	8125	1	CH	1	1	0	0	0	1	E3	0	P1-7-12	
8175	8175	1	CH	1	1	0	0	0	1	B3	0	P1-7-13	
8225	8225	1	CH	1	1	0	0	0	1	C#4	0	P1-7-14	
8275	8275	1	CH	1	1	0	0	0	1	B4	0	P1-7-15	
8675	8675	1	CH	1	1	0	0	0	1	D5	0	P1-7-16	
9075	9075	1	CH	1	1	0	0	0	1	G3	0	P1-7-17	
9275	9275	1	CH	1	1	0	0	0	1	B3	0	P1-7-18	
9475	9475	1	CH	1	1	0	0	0	1	D4	0	P1-7-19	
9675	9675	1	CH	1	1	0	0	0	1	G3	0	P1-8-1	
9875	9875	1	CH	1	1	0	0	0	1	B3	0	P1-8-2	
10075	10075	1	CH	1	1	0	0	0	1	D4	0	P1-8-3	
10275	10275	1	CH	1	1	0	0	0	1	G2	0	P1-8-4	
10475	10475	1	CH	1	1	0	0	0	1	D3	0	P1-8-5	
10675	10675	1	CH	1	1	0	0	0	1	F#4	0	P1-9-1	
11075	11075	1	CH	1	1	0	0	0	1	A4	0	P1-9-2	
11475	11475	1	CH	1	1	0	0	0	1	D5	0	P1-9-3	
11481	11481	1	CH	1	1	0	0	0	1	D5	0	P1-9-4	
11881	11881	1	CH	1	1	0	0	0	1	F#3	0	P1-9-5	
12081	12081	1	CH	1	1	0	0	0	1	A3	0	P1-9-6	
12281	12281	1	CH	1	1	0	0	0	1	D4	0	P1-9-7	
12287	12287	1	CH	1	1	0	0	0	1	D4	0	P1-9-8	
12487	12487	1	CH	1	1	0	0	0	1	F#3	0	P1-10-1	
12687	12687	1	CH	1	1	0	0	0	1	A3	0	P1-10-2	
12887	12887	1	CH	1	1	0	0	0	1	D4	0	P1-10-3	
13087	13087	1	CH	1	1	0	0	0	1	D2	0	P1-10-4	
13287	13287	1	CH	1	1	0	0	0	1	A2	0	P1-10-5	
13487	13487	1	CH	1	1	0	0	0	1	D3	0	P1-10-6	
13687	13687	1	CH	1	1	0	0	0	1	C#5	0	P1-10-7	
13712	13712	1	CH	1	1	0	0	0	1	C#4	0	P1-10-8	
13737	13737	1	CH	1	1	0	0	0	1	C5	0	P1-10-9	
13787	13787	1	CH	1	1	0	0	0	1	C4	0	P1-10-10	
13837	13837	1	CH	1	1	0	0	0	1	F#4	0	P1-11-1	
14237	14237	1	CH	1	1	0	0	0	1	B4	0	P1-11-2	
14637	14637	1	CH	1	1	0	0	0	1	D5	0	P1-11-3	
15037	15037	1	CH	1	1	0	0	0	1	F#3	0	P1-11-4	
15237	15237	1	CH	1	1	0	0	0	1	B3	0	P1-11-5	
15437	15437	1	CH	1	1	0	0	0	1	D4	0	P1-11-6	
15637	15637	1	CH	1	1	0	0	0	1	F#3	0	P1-11-7	
16037	16037	1	CH	1	1	0	0	0	1	B3	0	P1-11-8	
16437	16437	1	CH	1	1	0	0	0	1	D4	0	P1-11-9	
16837	16837	1	CH	1	1	0	0	0	1	B1	0	P1-11-10	
17037	17037	1	CH	1	1	0	0	0	1	B2	0	P1-11-11	
17437	17437	1	CH	1	1	0	0	0	1	B4	0	P1-13-1	
17487	17487	1	CH	1	1	0	0	0	1	D5	0	P1-13-2	
17537	17537	1	CH	1	1	0	0	0	1	B3	0	P1-13-3	
17637	17637	1	CH	1	1	0	0	0	1	D4	0	P1-13-4	
17687	17687	1	CH	1	1	0	0	0	1	G4	0	P1-13-5	
17712	17712	1	CH	1	1	0	0	0	1	E5	0	P1-13-6	
17737	17737	1	CH	1	1	0	0	0	1	G3	0	P1-13-7	
17762	17762	1	CH	1	1	0	0	0	1	E4	0	P1-13-8	
17787	17787	1	CH	1	1	0	0	0	1	B4	0	P1-13-9	
18187	18187	1	CH	1	1	0	0	0	1	D5	0	P1-13-10	
18237	18237	1	CH	1	1	0	0	0	1	B3	0	P1-13-11	
18437	18437	1	CH	1	1	0	0	0	1	D4	0	P1-13-12	
18487	18487	1	CH	1	1	0	0	0	1	G4	0	P1-14-1	
18887	18887	1	CH	1	1	0	0	0	1	E5	0	P1-14-2	
19287	19287	1	CH	1	1	0	0	0	1	G3	0	P1-14-3	
19487	19487	1	CH	1	1	0	0	0	1	E4	0	P1-14-4	
19687	19687	1	CH	1	1	0	0	0	1	G3	0	P1-14-5	
19887	19887	1	CH	1	1	0	0	0	1	B3	0	P1-14-6	
20087	20087	1	CH	1	1	0	0	0	1	E4	0	P1-14-7	
20287	20287	1	CH	1	1	0	0	0	1	E2	0	P1-14-8	
20487	20487	1	CH	1	1	0	0	0	1	B2	0	P1-14-9	
20887	20887	1	CH	1	1	0	0	0	1	B4	0	P1-16-1	
20937	20937	1	CH	1	1	0	0	0	1	D5	0	P1-16-2	
20987	20987	1	CH	1	1	0	0	0	1	G3	0	P1-16-3	
21087	21087	1	CH	1	1	0	0	0	1	B3	0	P1-16-4	
21187	21187	1	CH	1	1	0	0	0	1	D4	0	P1-16-5	
21237	21237	1	CH	1	1	0	0	0	1	G4	0	P1-16-6	
21287	21287	1	CH	1	1	0	0	0	1	C#5	0	P1-16-7	
21337	21337	1	CH	1	1	0	0	0	1	E3	0	P1-16-8	
21387	21387	1	CH	1	1	0	0	0	1	C#4	0	P1-16-9	
21437	21437	1	CH	1	1	0	0	0	1	B4	0	P1-16-10	
21462	21462	1	CH	1	1	0	0	0	1	D5	0	P1-16-11	
21487	21487	1	CH	1	1	0	0	0	1	G3	0	P1-16-12	
21537	21537	1	CH	1	1	0	0	0	1	B3	0	P1-16-13	
21562	21562	1	CH	1	1	0	0	0	1	D4	0	P1-16-14	
21587	21587	1	CH	1	1	0	0	0	1	G4	0	P1-16-15	
21637	21637	1	CH	1	1	0	0	0	1	C#5	0	P1-16-16	
21687	21687	1	CH	1	1	0	0	0	1	E3	0	P1-16-17	
21737	21737	1	CH	1	1	0	0	0	1	B3	0	P1-16-18	
21787	21787	1	CH	1	1	0	0	0	1	C#4	0	P1-16-19	
21837	21837	1	CH	1	1	0	0	0	1	G4	0	P1-17-1	
22237	22237	1	CH	1	1	0	0	0	1	B4	0	P1-17-2	
22637	22637	1	CH	1	1	0	0	0	1	D5	0	P1-17-3	
23037	23037	1	CH	1	1	0	0	0	1	G3	0	P1-17-4	
23237	23237	1	CH	1	1	0	0	0	1	B3	0	P1-17-5	
23437	23437	1	CH	1	1	0	0	0	1	D4	0	P1-17-6	
23637	23637	1	CH	1	1	0	0	0	1	G3	0	P1-17-7	
23837	23837	1	CH	1	1	0	0	0	1	B3	0	P1-17-8	
24037	24037	1	CH	1	1	0	0	0	1	D4	0	P1-17-9	
24237	24237	1	CH	1	1	0	0	0	1	G2	0	P1-17-10	
24437	24437	1	CH	1	1	0	0	0	1	D3	0	P1-17-11	
24837	24837	1	CH	1	1	0	0	0	1	A4	0	P1-19-1	
24887	24887	1	CH	1	1	0	0	0	1	C#5	0	P1-19-2	
24937	24937	1	CH	1	1	0	0	0	1	A3	0	P1-19-3	
24987	24987	1	CH	1	1	0	0	0	1	C#4	0	P1-19-4	
25037	25037	1	CH	1	1	0	0	0	1	G4	0	P1-19-5	
25087	25087	1	CH	1	1	0	0	0	1	B4	0	P1-19-6	
25137	25137	1	CH	1	1	0	0	0	1	G3	0	P1-19-7	
25187	25187	1	CH	1	1	0	0	0	1	B3	0	P1-19-8	
25237	25237	1	CH	1	1	0	0	0	1	D4	0	P1-19-9	
25287	25287	1	CH	1	1	0	0	0	1	A4	0	P1-19-10	
25312	25312	1	CH	1	1	0	0	0	1	D3	0	P1-19-11	
25337	25337	1	CH	1	1	0	0	0	1	A3	0	P1-19-12	
25362	25362	1	CH	1	1	0	0	0	1	G4	0	P1-19-13	
25412	25412	1	CH	1	1	0	0	0	1	B4	0	P1-19-14	
25462	25462	1	CH	1	1	0	0	0	1	G3	0	P1-19-15	
25512	25512	1	CH	1	1	0	0	0	1	B3	0	P1-19-16	
25562	25562	1	CH	1	1	0	0	0	1	D4	0	P1-20-1	
25762	25762	1	CH	1	1	0	0	0	1	G4	0	P1-20-2	
26162	26162	1	CH	1	1	0	0	0	1	B4	0	P1-20-3	
26562	26562	1	CH	1	1	0	0	0	1	G3	0	P1-20-4	
26762	26762	1	CH	1	1	0	0	0	1	B3	0	P1-20-5	
26962	26962	1	CH	1	1	0	0	0	1	G3	0	P1-20-6	
27162	27162	1	CH	1	1	0	0	0	1	B3	0	P1-20-7	
27362	27362	1	CH	1	1	0	0	0	1	D4	0	P1-20-8	
27562	27562	1	CH	1	1	0	0	0	1	E2	0	P1-20-9	
27762	27762	1	CH	1	1	0	0	0	1	B2	0	P1-20-10	
27962	27962	1	CH	1	1	0	0	0	1	D4	0	P1-21-1	
28162	28162	1	CH	1	1	0	0	0	1	B4	0	P1-21-2	
28562	28562	1	CH	1	1	0	0	0	1	F#4	0	P1-21-3	
28762	28762	1	CH	1	1	0	0	0	1	B3	0	P1-21-4	
28962	28962	1	CH	1	1	0	0	0	1	F#3	0	P1-21-5	
29162	29162	1	CH	1	1	0	0	0	1	F#3	0	P1-22-1	
29362	29362	1	CH	1	1	0	0	0	1	B3	0	P1-22-2	
29562	29562	1	CH	1	1	0	0	0	1	D4	0	P1-22-3	
29762	29762	1	CH	1	1	0	0	0	1	B1	0	P1-22-4	
29962	29962	1	CH	1	1	0	0	0	1	B2	0	P1-22-5	
30162	30162	1	CH	1	1	0	0	0	1	E4	0	P1-23-1	
30187	30187	1	CH	1	1	0	0	0	1	E3	0	P1-23-2	
30212	30212	1	CH	1	1	0	0	0	1	D#4	0	P1-23-3	
30262	30262	1	CH	1	1	0	0	0	1	D#3	0	P1-23-4	
30312	30312	1	CH	1	1	0	0	0	1	D4	0	P1-23-5	
30712	30712	1	CH	1	1	0	0	0	1	G4	0	P1-23-6	
31112	31112	1	CH	1	1	0	0	0	1	B4	0	P1-23-7	
31512	31512	1	CH	1	1	0	0	0	1	D3	0	P1-23-8	
31712	31712	1	CH	1	1	0	0	0	1	G3	0	P1-23-9	
31912	31912	1	CH	1	1	0	0	0	1	B3	0	P1-23-10	
32112	32112	1	CH	1	1	0	0	0	1	D3	0	P1-24-1	
32312	32312	1	CH	1	1	0	0	0	1	G3	0	P1-24-2	
32512	32512	1	CH	1	1	0	0	0	1	B3	0	P1-24-3	
32712	32712	1	CH	1	1	0	0	0	1	G1	0	P1-24-4	
32912	32912	1	CH	1	1	0	0	0	1	G2	0	P1-24-5	
33112	33112	1	CH	1	1	0	0	0	1	D4	0	P1-25-1	
33162	33162	1	CH	1	1	0	0	0	1	A4	0	P1-25-2	
33212	33212	1	CH	1	1	0	0	0	1	F#3	0	P1-25-3	
33262	33262	1	CH	1	1	0	0	0	1	A3	0	P1-25-4	
33312	33312	1	CH	1	1	0	0	0	1	B3	0	P1-25-5	
33362	33362	1	CH	1	1	0	0	0	1	G4	0	P1-25-6	
33412	33412	1	CH	1	1	0	0	0	1	E3	0	P1-25-7	
33462	33462	1	CH	1	1	0	0	0	1	G3	0	P1-25-8	
33512	33512	1	CH	1	1	0	0	0	1	D4	0	P1-26-1	
33537	33537	1	CH	1	1	0	0	0	1	F#4	0	P1-26-2	
33562	33562	1	CH	1	1	0	0	0	1	B2	0	P1-26-3	
33587	33587	1	CH	1	1	0	0	0	1	F#3	0	P1-26-4	
33612	33612	1	CH	1	1	0	0	0	1	B3	0	P1-26-5	
33662	33662	1	CH	1	1	0	0	0	1	G4	0	P1-26-6	
33712	33712	1	CH	1	1	0	0	0	1	E3	0	P1-26-7	
33762	33762	1	CH	1	1	0	0	0	1	G3	0	P1-26-8	
33812	33812	1	CH	1	1	0	0	0	1	C4	0	P1-26-9	
34212	34212	1	CH	1	1	0	0	0	1	G4	0	P1-26-10	
34612	34612	1	CH	1	1	0	0	0	1	E3	0	P1-26-11	
34812	34812	1	CH	1	1	0	0	0	1	G3	0	P1-26-12	
35212	35212	1	CH	1	1	0	0	0	1	E3	0	P1-27-1	
35412	35412	1	CH	1	1	0	0	0	1	E2	0	P1-27-2	
35612	35612	1	CH	1	1	0	0	0	1	C3	0	P1-27-3	
35812	35812	1	CH	1	1	0	0	0	1	G4	0	P1-28-1	
36212	36212	1	CH	1	1	0	0	0	1	B3	0	P1-28-2	
36412	36412	1	CH	1	1	0	0	0	1	D#3	0	P1-28-3	
36612	36612	1	CH	1	1	0	0	0	1	G3	0	P1-28-4	
36812	36812	1	CH	1	1	0	0	0	1	D#3	0	P1-28-5	
36912	36912	1	CH	1	1	0	0	0	1	G3	0	P1-28-6	
37012	37012	1	CH	1	1	0	0	0	1	G1	0	P1-28-7	
37212	37212	1	CH	1	1	0	0	0	1	G2	0	P1-28-8	
37412	37412	1	CH	1	1	0	0	0	1	B2	0	P1-28-9	
37612	37612	1	CH	1	1	0	0	0	1	A3	0	P1-29-1	
37637	37637	1	CH	1	1	0	0	0	1	C#3	0	P1-29-2	
37662	37662	1	CH	1	1	0	0	0	1	G#3	0	P1-29-3	
37712	37712	1	CH	1	1	0	0	0	1	C3	0	P1-29-4	
37762	37762	1	CH	1	1	0	0	0	1	G3	0	P1-30-1	
38162	38162	1	CH	1	1	0	0	0	1	E4	0	P1-30-2	
38562	38562	1	CH	1	1	0	0	0	1	G4	0	P1-30-3	
38962	38962	1	CH	1	1	0	0	0	1	B2	0	P1-30-4	
39362	39362	1	CH	1	1	0	0	0	1	E3	0	P1-30-5	
39762	39762	1	CH	1	1	0	0	0	1	G2	0	P1-30-6	
39962	39962	1	CH	1	1	0	0	0	1	E1	0	P1-30-7	
40162	40162	1	CH	1	1	0	0	0	1	E2	0	P1-30-8	
40362	40362	1	CH	1	1	0	0	0	1	G2	0	P1-31-1	
40412	40412	1	CH	1	1	0	0	0	1	B2	0	P1-31-2	
40462	40462	1	CH	1	1	0	0	0	1	E2	0	P1-32-1	
40512	40512	1	CH	1	1	0	0	0	1	C#3	0	P1-32-2	
40562	40562	1	CH	1	1	0	0	0	1	B2	0	P1-32-3	
40587	40587	1	CH	1	1	0	0	0	1	D3	0	P1-32-4	
40612	40612	1	CH	1	1	0	0	0	1	G2	0	P1-32-5	
40662	40662	1	CH	1	1	0	0	0	1	E3	0	P1-32-6	
40712	40712	1	CH	1	1	0	0	0	1	D3	0	P1-33-1	
40762	40762	1	CH	1	1	0	0	0	1	F#3	0	P1-33-2	
40812	40812	1	CH	1	1	0	0	0	1	B2	0	P1-33-3	
40837	40837	1	CH	1	1	0	0	0	1	G3	0	P1-33-4	
40862	40862	1	CH	1	1	0	0	0	1	D3	0	P1-33-5	
40912	40912	1	CH	1	1	0	0	0	1	F#3	0	P1-33-6	
40962	40962	1	CH	1	1	0	0	0	1	A4	0	P1-33-7	
41162	41162	1	CH	1	1	0	0	0	1	F#4	0	P1-33-8	
41362	41362	1	CH	1	1	0	0	0	1	C#4	0	P1-33-9	
41412	41412	1	CH	1	1	0	0	0	1	E2	0	P1-33-10	
41812	41812	1	CH	1	1	0	0	0	1	B2	0	P1-33-11	
42212	42212	1	CH	1	1	0	0	0	1	G3	0	P1-33-12	
42612	42612	1	CH	1	1	0	0	0	1	D4	0	P1-34-1	
42637	42637	1	CH	1	1	0	0	0	1	C#4	0	P1-34-2	
43037	43037	1	CH	1	1	0	0	0	1	G4	0	P1-34-3	
43087	43087	1	CH	1	1	0	0	0	1	A4	0	P1-34-4	
43137	43137	1	CH	1	1	0	0	0	1	G4	0	P1-35-1	
43537	43537	1	CH	1	1	0	0	0	1	G5	0	P1-35-2	
43587	43587	1	CH	1	1	0	0	0	1	B4	0	P1-35-3	
43987	43987	1	CH	1	1	0	0	0	1	A5	0	P1-35-4	
44012	44012	1	CH	1	1	0	0	0	1	G5	0	P1-35-5	
44062	44062	1	CH	1	1	0	0	0	1	A3	0	P1-36-1	
44112	44112	1	CH	1	1	0	0	0	1	B3	0	P1-36-2	
44137	44137	1	CH	1	1	0	0	0	1	A3	0	P1-36-3	
44187	44187	1	CH	1	1	0	0	0	1	A4	0	P1-36-4	
44387	44387	1	CH	1	1	0	0	0	1	B3	0	P1-36-5	
44437	44437	1	CH	1	1	0	0	0	1	F#4	0	P1-36-6	
44637	44637	1	CH	1	1	0	0	0	1	E2	0	P1-36-7	
45037	45037	1	CH	1	1	0	0	0	1	B2	0	P1-36-8	
45437	45437	1	CH	1	1	0	0	0	1	G3	0	P1-36-9	
45837	45837	1	CH	1	1	0	0	0	1	C#4	0	P1-37-1	
45862	45862	1	CH	1	1	0	0	0	1	B3	0	P1-37-2	
45912	45912	1	CH	1	1	0	0	0	1	C#4	0	P1-37-3	
46312	46312	1	CH	1	1	0	0	0	1	A4	0	P1-37-4	
46362	46362	1	CH	1	1	0	0	0	1	G4	0	P1-38-1	
46762	46762	1	CH	1	1	0	0	0	1	B4	0	P1-38-2	
47162	47162	1	CH	1	1	0	0	0	1	G5	0	P1-38-3	
47212	47212	1	CH	1	1	0	0	0	1	A5	0	P1-38-4	
47237	47237	1	CH	1	1	0	0	0	1	G5	0	P1-38-5	
47287	47287	1	CH	1	1	0	0	0	1	F#5	0	P1-39-1	
47337	47337	1	CH	1	1	0	0	0	1	G5	0	P1-39-2	
47362	47362	1	CH	1	1	0	0	0	1	E5	0	P1-39-3	
47412	47412	1	CH	1	1	0	0	0	1	D5	0	P1-39-4	
47612	47612	1	CH	1	1	0	0	0	1	A4	0	P1-39-5	
47662	47662	1	CH	1	1	0	0	0	1	B3	0	P1-39-6	
47862	47862	1	CH	1	1	0	0	0	1	D4	0	P1-39-7	
48062	48062	1	CH	1	1	0	0	0	1	B4	0	P1-40-1	
48087	48087	1	CH	1	1	0	0	0	1	A4	0	P1-40-2	
48137	48137	1	CH	1	1	0	0	0	1	G4	0	P1-40-3	
48187	48187	1	CH	1	1	0	0	0	1	A4	0	P1-40-4	
