//Version: ScorePerfmMatch_v170503
// Score: gt_hmm.txt
// Perfm: est_spr.txt
// fmt3x: gt_fmt3x.txt
P1-1-1	0	4	G#2	80	80	0	-1	27794	*	3	0
P1-1-2	4	8	D#3	80	80	0	-1	27800	*	3	-
P1-1-3	8	9	D#3	80	80	0	-1	27800	*	3	-
P1-1-4	9	10	D#3	80	80	0	-1	27800	*	3	-
P1-1-5	10	11	D#3	80	80	0	-1	27800	*	3	-
P1-1-6	11	12	D#3	80	80	0	-1	27800	*	3	-
P1-1-7	12	13	D#3	80	80	0	-1	27800	*	3	-
P1-1-8	13	14	D#3	80	80	0	-1	27800	*	3	-
P1-1-9	14	15	D#2	80	80	0	-1	27782	*	3	-
P1-1-10	15	16	D#2	80	80	0	-1	27782	*	3	-
P1-1-11	16	17	D#2	80	80	0	-1	27782	*	3	-
P1-1-12	17	18	D#4	80	80	0	-1	27676	*	3	-
P1-1-13	18	19	D#4	80	80	0	-1	27676	*	3	-
P1-1-14	19	20	D#4	80	80	0	-1	27676	*	3	-
P1-1-15	20	21	D#3	80	80	0	-1	27800	*	3	-
P1-1-16	21	22	D#3	80	80	0	-1	27800	*	3	-
P1-1-17	22	23	A#4	80	80	0	-1	28168	*	3	-
P1-1-18	23	24	A#4	80	80	0	-1	28168	*	3	-
P1-1-19	24	25	A#4	80	80	0	-1	28168	*	3	-
P1-1-20	25	26	A#4	80	80	0	-1	28168	*	3	-
P1-1-21	26	27	A#4	80	80	0	-1	28168	*	3	-
P1-1-22	27	28	A#4	80	80	0	-1	28168	*	3	-
P1-1-23	28	29	A#4	80	80	0	-1	28168	*	3	-
P1-1-24	29	30	A#4	80	80	0	-1	28168	*	3	-
P1-1-25	30	31	A#4	80	80	0	-1	28168	*	3	-
P1-1-26	31	32	A#4	80	80	0	-1	28168	*	3	-
P1-1-27	32	33	A#4	80	80	0	-1	28168	*	3	-
P1-1-28	33	34	A#4	80	80	0	-1	28168	*	3	-
P1-1-29	34	35	A#4	80	80	0	-1	28168	*	3	-
P1-1-30	35	36	A#4	80	80	0	-1	28168	*	3	-
P1-1-31	36	37	D#5	80	80	0	-1	28310	*	3	-
P1-1-32	37	38	D#5	80	80	0	-1	28408	*	3	-
P1-1-33	38	39	D#5	80	80	0	-1	28414	*	3	-
P1-1-34	39	40	D#5	80	80	0	-1	28408	*	3	-
P1-1-35	40	41	D#5	80	80	0	-1	28414	*	3	-
P1-1-36	41	42	D#4	80	80	0	-1	28420	*	3	-
P1-1-37	42	43	D#5	80	80	0	-1	28445	*	3	-
P1-1-38	43	44	D#5	80	80	0	-1	28408	*	3	-
P1-1-39	44	45	D#5	80	80	0	-1	28414	*	3	-
P1-1-40	45	46	D#5	80	80	0	-1	28408	*	3	-
P1-1-41	46	47	D#5	80	80	0	-1	28414	*	3	-
P1-1-42	47	48	D#5	80	80	0	-1	28408	*	3	-
P1-1-43	48	49	D#5	80	80	0	-1	28414	*	3	-
P1-1-44	49	50	A#4	80	80	0	-1	28445	*	3	-
P1-1-45	50	51	A#4	80	80	0	-1	28451	*	3	-
P1-1-46	51	52	A#4	80	80	0	-1	28457	*	3	-
P1-1-47	52	53	D#4	80	80	0	-1	28463	*	3	-
P1-1-48	53	54	D#4	80	80	0	-1	28457	*	3	-
P1-1-49	54	55	D#4	80	80	0	-1	28463	*	3	-
P1-1-50	55	56	D#4	80	80	0	-1	28457	*	3	-
P1-1-51	56	57	D#4	80	80	0	-1	28463	*	3	-
P1-1-52	57	58	D#4	80	80	0	-1	28457	*	3	-
P1-1-53	58	59	D#4	80	80	0	-1	28463	*	3	-
P1-1-54	59	60	D#4	80	80	0	-1	28457	*	3	-
P1-1-55	60	61	D#4	80	80	0	-1	28463	*	3	-
P1-1-56	61	62	D#4	80	80	0	-1	28457	*	3	-
P1-1-57	62	63	D#4	80	80	0	-1	28463	*	3	-
P1-1-58	63	64	D#4	80	80	0	-1	28457	*	3	-
P1-1-59	64	65	D#4	80	80	0	-1	28463	*	3	-
P1-1-60	65	66	D#4	80	80	0	-1	28457	*	3	-
P1-1-61	66	67	D#4	80	80	0	-1	28463	*	3	-
P1-1-62	67	68	D#4	80	80	0	-1	28457	*	3	-
P1-1-63	68	69	D#4	80	80	0	-1	28463	*	3	-
P1-1-64	69	70	D#4	80	80	0	-1	28457	*	3	-
P1-1-65	70	71	D#4	80	80	0	-1	28463	*	3	-
P1-1-66	71	72	D#4	80	80	0	-1	28457	*	3	-
P1-1-67	72	73	D#4	80	80	0	-1	28463	*	3	-
P1-1-68	73	74	D#5	80	80	0	-1	28445	*	3	-
P1-1-69	74	75	D#5	80	80	0	-1	28408	*	3	-
P1-1-70	75	76	D#5	80	80	0	-1	28414	*	3	-
P1-1-71	76	77	D#5	80	80	0	-1	28408	*	3	-
P1-1-72	77	78	D#5	80	80	0	-1	28414	*	3	-
P1-1-73	78	79	D#5	80	80	0	-1	28408	*	3	-
P1-1-74	79	80	D#5	80	80	0	-1	28414	*	3	-
P1-1-75	80	81	D#5	80	80	0	-1	28408	*	3	-
P1-1-76	81	82	D#5	80	80	0	-1	28414	*	3	-
P1-1-77	82	83	D#5	80	80	0	-1	28408	*	3	-
P1-1-78	83	84	D#5	80	80	0	-1	28414	*	3	-
P1-1-79	84	85	A#4	80	80	0	-1	28402	*	3	-
P1-1-80	85	86	D#5	80	80	0	-1	28408	*	3	-
P1-1-81	86	87	D#5	80	80	0	-1	28414	*	3	-
P1-1-82	87	88	D#4	80	80	0	-1	28549	*	3	-
P1-1-83	88	89	D#5	80	80	0	-1	28512	*	3	-
P1-1-84	89	90	D#5	80	80	0	-1	28512	*	3	-
P1-1-85	90	91	D#4	80	80	0	-1	28463	*	3	-
P1-1-86	91	92	D#4	80	80	0	-1	28457	*	3	-
P1-1-87	92	93	D#4	80	80	0	-1	28463	*	3	-
P1-1-88	93	94	D#5	80	80	0	-1	28445	*	3	-
P1-1-89	94	95	D#5	80	80	0	-1	28408	*	3	-
P1-1-90	95	96	D#5	80	80	0	-1	28414	*	3	-
P1-1-91	96	97	D#5	80	80	0	-1	28408	*	3	-
P1-1-92	97	98	D#5	80	80	0	-1	28414	*	3	-
P1-1-93	98	99	D#5	80	80	0	-1	28408	*	3	-
P1-1-94	99	100	D#5	80	80	0	-1	28414	*	3	-
P1-1-95	100	101	D#5	80	80	0	-1	28408	*	3	-
P1-1-96	101	102	D#5	80	80	0	-1	28414	*	3	-
P1-1-97	102	103	D#5	80	80	0	-1	28408	*	3	-
P1-1-98	103	104	D#5	80	80	0	-1	28414	*	3	-
