//Version: ScorePerfmMatch_v170503
// Score: gt_hmm.txt
// Perfm: est_spr.txt
// fmt3x: gt_fmt3x.txt
P1-1-1	0	0.12	C4	80	80	0	0	0	P1-1-1	0	0
P1-1-2	0.12	0.24	E4	80	80	0	0	12	P1-1-2	0	-
P1-1-3	0.24	0.36	C4	80	80	0	0	24	P1-1-3	0	-
P1-1-4	0.36	0.48	G3	80	80	0	0	36	P1-1-4	0	-
P1-1-5	0.48	0.6	C3	80	80	0	0	48	P1-1-5	0	-
P1-1-6	0.6	0.72	A2	80	80	0	0	60	P1-1-6	0	-
P1-1-7	0.72	0.84	A1	80	80	0	0	460	P1-1-7	0	-
P1-1-8	0.84	0.96	C3	80	80	0	0	860	P1-1-8	0	-
P1-1-9	0.96	1.08	F3	80	80	0	0	872	P1-1-9	0	-
P1-1-10	1.08	1.2	C4	80	80	0	0	884	P1-1-10	0	-
P1-1-11	1.2	1.32	F4	80	80	0	0	896	P1-1-11	0	-
P1-1-12	1.32	1.44	C4	80	80	0	0	908	P1-1-12	0	-
P1-1-13	1.44	1.56	F4	80	80	0	0	920	P1-1-13	0	-
P1-1-14	1.56	1.68	C5	80	80	0	0	932	P1-1-14	0	-
P1-1-15	1.68	1.8	F5	80	80	0	0	944	P1-1-15	0	-
P1-1-16	1.8	1.92	C5	80	80	0	0	956	P1-1-16	0	-
P1-1-17	1.92	2.04	F5	80	80	0	-1	-1	*	3	-
P1-1-18	2.04	2.16	C6	80	80	0	-1	-1	*	3	-
P1-1-19	2.16	2.28	E6	80	80	0	-1	-1	*	3	-
P1-1-20	2.28	2.4	C6	80	80	0	-1	-1	*	3	-
P1-1-21	2.4	2.52	F#6	80	80	0	-1	-1	*	3	-
P1-1-22	2.52	2.64	C6	80	80	0	-1	-1	*	3	-
P1-1-23	2.64	2.76	E6	80	80	0	-1	-1	*	3	-
P1-1-24	2.76	2.88	C6	80	80	0	-1	-1	*	3	-
P1-1-25	2.88	3	F#6	80	80	0	-1	-1	*	3	-
P1-1-26	3	3.12	C6	80	80	0	-1	-1	*	3	-
P1-2-1	3.12	3.24	E6	80	80	0	-1	-1	*	3	-
P1-2-2	3.24	3.36	C6	80	80	0	-1	980	P1-2-1	0	-
P1-2-3	3.36	3.48	F#6	80	80	0	-1	-1	*	3	-
P1-2-4	3.48	3.6	C6	80	80	0	-1	-1	*	3	-
P1-2-5	3.6	3.72	E6	80	80	0	-1	-1	*	3	-
P1-2-6	3.72	3.84	F#6	80	80	0	-1	-1	*	3	-
P1-2-7	3.84	3.96	C6	80	80	0	-1	-1	*	3	-
P1-2-8	3.96	4.08	E6	80	80	0	-1	-1	*	3	-
P1-2-9	4.08	4.2	F#6	80	80	0	-1	-1	*	3	-
P1-2-10	4.2	4.32	C6	80	80	0	-1	-1	*	3	-
P1-2-11	4.32	4.44	E6	80	80	0	-1	-1	*	3	-
P1-2-12	4.44	4.56	F#6	80	80	0	-1	992	P1-2-2	1	-
P1-2-13	4.56	4.68	C6	80	80	0	-1	-1	*	3	-
P1-2-14	4.68	4.8	E6	80	80	0	-1	-1	*	3	-
P1-2-15	4.8	4.92	F#6	80	80	0	-1	-1	*	3	-
P1-2-16	4.92	5.04	C6	80	80	0	-1	-1	*	3	-
P1-2-17	5.04	5.16	E6	80	80	0	-1	-1	*	3	-
P1-2-18	5.16	5.28	F#6	80	80	0	-1	-1	*	3	-
P1-2-19	5.28	5.4	C6	80	80	0	-1	-1	*	3	-
P1-2-20	5.4	5.52	E6	80	80	0	-1	-1	*	3	-
P1-2-21	5.52	5.64	F#6	80	80	0	-1	-1	*	3	-
P1-2-22	5.64	5.76	C6	80	80	0	-1	1004	P1-2-3	0	-
P1-2-23	5.76	5.88	E6	80	80	0	-1	-1	*	3	-
P1-2-24	5.88	6	F#6	80	80	0	-1	-1	*	3	-
P1-2-25	6	6.12	C6	80	80	0	-1	-1	*	3	-
P1-3-1	6.12	6.24	E6	80	80	0	-1	-1	*	3	-
P1-3-2	6.24	6.36	F#6	80	80	0	-1	-1	*	3	-
P1-3-3	6.36	6.48	C6	80	80	0	-1	-1	*	3	-
P1-3-4	6.48	6.6	E6	80	80	0	-1	-1	*	3	-
P1-3-5	6.6	6.72	F#6	80	80	0	-1	-1	*	3	-
P1-3-6	6.72	6.84	C6	80	80	0	-1	-1	*	3	-
P1-3-7	6.84	6.96	E6	80	80	0	-1	1016	P1-2-4	1	-
P1-3-8	6.96	7.08	F#6	80	80	0	-1	-1	*	3	-
P1-3-9	7.08	7.2	C6	80	80	0	-1	-1	*	3	-
P1-3-10	7.2	7.32	E6	80	80	0	-1	-1	*	3	-
P1-3-11	7.32	7.44	F#6	80	80	0	-1	-1	*	3	-
P1-3-12	7.44	7.56	C6	80	80	0	-1	-1	*	3	-
P1-3-13	7.56	7.68	E6	80	80	0	-1	-1	*	3	-
P1-3-14	7.68	7.8	F#6	80	80	0	-1	-1	*	3	-
P1-3-15	7.8	7.92	C6	80	80	0	-1	-1	*	3	-
P1-3-16	7.92	8.04	E6	80	80	0	-1	1028	P1-2-5	1	-
P1-3-17	8.04	8.16	F#6	80	80	0	-1	-1	*	3	-
P1-3-18	8.16	8.28	C6	80	80	0	-1	-1	*	3	-
P1-3-19	8.28	8.4	E6	80	80	0	-1	-1	*	3	-
P1-3-20	8.4	8.52	F#6	80	80	0	-1	-1	*	3	-
P1-3-21	8.52	8.64	C6	80	80	0	-1	-1	*	3	-
P1-3-22	8.64	8.76	E6	80	80	0	-1	-1	*	3	-
P1-3-23	8.76	8.88	F#6	80	80	0	-1	-1	*	3	-
P1-3-24	8.88	9	C6	80	80	0	-1	-1	*	3	-
P1-3-25	9	9.12	E6	80	80	0	-1	1040	P1-2-6	1	-
P1-4-1	9.12	9.24	F#6	80	80	0	-1	-1	*	3	-
P1-4-2	9.24	9.36	C6	80	80	0	-1	-1	*	3	-
P1-4-3	9.36	9.48	E6	80	80	0	-1	-1	*	3	-
P1-4-4	9.48	9.6	F#6	80	80	0	-1	-1	*	3	-
P1-4-5	9.6	9.72	C6	80	80	0	-1	-1	*	3	-
P1-4-6	9.72	9.84	E6	80	80	0	-1	-1	*	3	-
P1-4-7	9.84	9.96	F#6	80	80	0	-1	-1	*	3	-
P1-4-8	9.96	10.08	C6	80	80	0	-1	-1	*	3	-
P1-4-9	10.08	10.2	E6	80	80	0	-1	1052	P1-2-7	1	-
P1-4-10	10.2	10.32	F#6	80	80	0	-1	-1	*	3	-
P1-4-11	10.32	10.44	C6	80	80	0	-1	-1	*	3	-
P1-4-12	10.44	10.56	E6	80	80	0	-1	-1	*	3	-
P1-4-13	10.56	10.68	F#6	80	80	0	-1	-1	*	3	-
P1-4-14	10.68	10.8	C6	80	80	0	-1	-1	*	3	-
P1-4-15	10.8	10.92	E6	80	80	0	-1	-1	*	3	-
